Date,indicators/sopr_adjusted
2013-03-19,"1,14776112047009"
2013-03-20,"1,16464535297595"
2013-03-21,"1,23823756455937"
2013-03-22,"1,16978467583078"
2013-03-23,"1,04974400602387"
2013-03-24,"1,1523047419476"
2013-03-25,"1,17064137918709"
2013-03-26,"1,13391405568023"
2013-03-27,"1,16609699776645"
2013-03-28,"1,17148170365909"
2013-03-29,"1,09801608992974"
2013-03-30,"1,17918580568787"
2013-03-31,"1,09437077287794"
2013-04-01,"1,28106032744022"
2013-04-02,"1,17196441502765"
2013-04-03,"1,33526654899554"
2013-04-04,"1,16570817320684"
2013-04-05,"1,33115852554625"
2013-04-06,"1,16184579083715"
2013-04-07,"1,20892994039198"
2013-04-08,"1,29897841213448"
2013-04-09,"1,4982098741879"
2013-04-10,"1,17143153750458"
2013-04-11,"0,824651135615236"
2013-04-12,"0,700379569102714"
2013-04-13,"1,05734881637188"
2013-04-14,"1,00828466541581"
2013-04-15,"0,939744856980111"
2013-04-16,"0,890594951322667"
2013-04-17,"1,07182674107928"
2013-04-18,"1,07635011461072"
2013-04-19,"1,15795917348938"
2013-04-20,"1,16687679212139"
2013-04-21,"1,15717162334789"
2013-04-22,"1,10362398770403"
2013-04-23,"1,1639309207769"
2013-04-24,"1,28503882760209"
2013-04-25,"1,30934290465811"
2013-04-26,"1,04459153711241"
2013-04-27,"1,10464515375364"
2013-04-28,"1,06721108420425"
2013-04-29,"1,15359110332136"
2013-04-30,"1,0766241182515"
2013-05-01,"0,953556256746324"
2013-05-02,"0,952452144027556"
2013-05-03,"0,931713604360641"
2013-05-04,"1,02161876241955"
2013-05-05,"1,07230559495722"
2013-05-06,"1,06119860913187"
2013-05-07,"0,990736157696493"
2013-05-08,"1,00667087925398"
2013-05-09,"1,00539259810687"
2013-05-10,"0,986137031824067"
2013-05-11,"1,0773105347816"
2013-05-12,"1,02731441307617"
2013-05-13,"1,02691883274771"
2013-05-14,"1,00477433061333"
2013-05-15,"1,01810005805616"
2013-05-16,"1,00315732475029"
2013-05-17,"1,02045636243387"
2013-05-18,"1,10058991940715"
2013-05-19,"1,01912138256017"
2013-05-20,"1,02431122997521"
2013-05-21,"1,01443571044089"
2013-05-22,"1,02305234035155"
2013-05-23,"1,03057200115443"
2013-05-24,"1,05299626527348"
2013-05-25,"1,1584118765311"
2013-05-26,"1,02359112802085"
2013-05-27,"1,03369291445906"
2013-05-28,"1,02339673028413"
2013-05-29,"1,05091008140467"
2013-05-30,"1,04075723306585"
2013-05-31,"1,04313672978629"
2013-06-01,"1,03319031654277"
2013-06-02,"1,02354577198683"
2013-06-03,"1,01598743872589"
2013-06-04,"1,02473584573285"
2013-06-05,"1,03864187040294"
2013-06-06,"1,07844631999505"
2013-06-07,"0,992629829458142"
2013-06-08,"0,983827769890731"
2013-06-09,"0,970138507584071"
2013-06-10,"0,988498816989658"
2013-06-11,"1,0295462796563"
2013-06-12,"1,00279378171135"
2013-06-13,"0,987941876996009"
2013-06-14,"0,983393079640398"
2013-06-15,"0,991545813196331"
2013-06-16,"0,9998245962624"
2013-06-17,"0,989985068040469"
2013-06-18,"1,00453465705398"
2013-06-19,"1,00741693437881"
2013-06-20,"1,00307825226697"
2013-06-21,"0,984510145132861"
2013-06-22,"0,993399402653895"
2013-06-23,"0,987273150613829"
2013-06-24,"1,00412780406454"
2013-06-25,"1,00476339221924"
2013-06-26,"1,00075838952103"
2013-06-27,"0,989204486803333"
2013-06-28,"0,97444461551068"
2013-06-29,"0,978123841746863"
2013-06-30,"0,966521841197025"
2013-07-01,"1,008975103015"
2013-07-02,"1,00669515845508"
2013-07-03,"0,969771779046062"
2013-07-04,"0,953124973749198"
2013-07-05,"0,889166948783835"
2013-07-06,"0,861813656761059"
2013-07-07,"0,968374278485048"
2013-07-08,"1,00909505134065"
2013-07-09,"0,983573837618202"
2013-07-10,"1,04704740056655"
2013-07-11,"1,02084540992937"
2013-07-12,"1,04401008245603"
2013-07-13,"1,03897130027856"
2013-07-14,"1,01822971172208"
2013-07-15,"1,01214457036606"
2013-07-16,"0,995730070083877"
2013-07-17,"0,983438621901246"
2013-07-18,"0,949044185203574"
2013-07-19,"0,977605955204085"
2013-07-20,"0,986971781671152"
2013-07-21,"0,984787942475823"
2013-07-22,"0,98831718441369"
2013-07-23,"1,00311626814852"
2013-07-24,"1,00567987586477"
2013-07-25,"1,0157990736953"
2013-07-26,"1,0038327110866"
2013-07-27,"1,00030415854033"
2013-07-28,"1,01556202503291"
2013-07-29,"0,979642784223748"
2013-07-30,"1,01502009626886"
2013-07-31,"1,04310203881146"
2013-08-01,"1,01210913447458"
2013-08-02,"1,05916535101844"
2013-08-03,"1,14015755794893"
2013-08-04,"1,01700355591168"
2013-08-05,"1,03323957716913"
2013-08-06,"1,00381618083619"
2013-08-07,"1,00859389698547"
2013-08-08,"0,999787778016915"
2013-08-09,"1,00161138416375"
2013-08-10,"1,00713830327769"
2013-08-11,"1,00425711693616"
2013-08-12,"0,994103124695618"
2013-08-13,"1,04057547785682"
2013-08-14,"1,01328166651809"
2013-08-15,"1,03200139437968"
2013-08-16,"1,01034363116788"
2013-08-17,"1,01836738788745"
2013-08-18,"1,00748078726632"
2013-08-19,"1,02308050863076"
2013-08-20,"1,02277443906934"
2013-08-21,"1,02194727875214"
2013-08-22,"1,02830706158018"
2013-08-23,"1,02434154370192"
2013-08-24,"1,01280670917313"
2013-08-25,"1,03690680639571"
2013-08-26,"1,02975164436843"
2013-08-27,"1,03942689296905"
2013-08-28,"1,04264518621054"
2013-08-29,"1,05133044430295"
2013-08-30,"1,04987409759994"
2013-08-31,"1,07719398016113"
2013-09-01,"1,05297951346785"
2013-09-02,"1,05905088960764"
2013-09-03,"1,0902432326685"
2013-09-04,"1,01449237387359"
2013-09-05,"1,00370838527476"
2013-09-06,"1,01288575978964"
2013-09-07,"1,01630912840636"
2013-09-08,"1,01008163233619"
2013-09-09,"1,03910968838134"
2013-09-10,"1,02890935178886"
2013-09-11,"1,04207436535708"
2013-09-12,"1,09175745002987"
2013-09-13,"1,02619921546161"
2013-09-14,"1,07218951696107"
2013-09-15,"1,02145813880889"
2013-09-16,"1,03385112143172"
2013-09-17,"1,01860983572528"
2013-09-18,"1,03056490280889"
2013-09-19,"1,0882437469295"
2013-09-20,"1,00684699465701"
2013-09-21,"1,00411989748436"
2013-09-22,"1,03478868311206"
2013-09-23,"1,00815013279701"
2013-09-24,"1,01802264343449"
2013-09-25,"1,02159173866002"
2013-09-26,"1,01419690999156"
2013-09-27,"1,01553564125255"
2013-09-28,"1,01258859309068"
2013-09-29,"1,02059825392905"
2013-09-30,"1,02045382717105"
2013-10-01,"1,01744815007575"
2013-10-02,"0,97919580927044"
2013-10-03,"0,997989801320158"
2013-10-04,"1,02467194611338"
2013-10-05,"1,02025658826696"
2013-10-06,"1,02245076982747"
2013-10-07,"1,1441185166144"
2013-10-08,"1,01325033097574"
2013-10-09,"1,02647626553028"
2013-10-10,"1,01100894225297"
2013-10-11,"1,0211346055586"
2013-10-12,"1,0214294284559"
2013-10-13,"1,03061876974702"
2013-10-14,"1,05366214178174"
2013-10-15,"1,05651803965795"
2013-10-16,"1,09583790702828"
2013-10-17,"1,0460335456538"
2013-10-18,"1,05741020980676"
2013-10-19,"1,09453997118783"
2013-10-20,"1,06896992983043"
2013-10-21,"1,21225173012319"
2013-10-22,"1,19316180973361"
2013-10-23,"1,17278024995096"
2013-10-24,"1,06815637645268"
2013-10-25,"1,3086791422026"
2013-10-26,"1,03767143176987"
2013-10-27,"1,07826338176351"
2013-10-28,"1,07063800825528"
2013-10-29,"1,16096839006185"
2013-10-30,"1,05763787428767"
2013-10-31,"1,07546736508146"
2013-11-01,"1,0843673583878"
2013-11-02,"1,04496504228058"
2013-11-03,"1,06993960850253"
2013-11-04,"1,23336132007674"
2013-11-05,"1,14668285444374"
2013-11-06,"1,11265166321386"
2013-11-07,"1,22545929236313"
2013-11-08,"1,20329871988962"
2013-11-09,"1,18340175339294"
2013-11-10,"1,07389345111055"
2013-11-11,"1,19939697659447"
2013-11-12,"1,18184341525311"
2013-11-13,"1,20771569615728"
2013-11-14,"1,20465127894822"
2013-11-15,"1,18008376958231"
2013-11-16,"1,1623158847773"
2013-11-17,"1,22131549067833"
2013-11-18,"1,2810683262514"
2013-11-19,"1,21273576442231"
2013-11-20,"1,14855163547366"
2013-11-21,"1,19320495771965"
2013-11-22,"1,43207059247331"
2013-11-23,"1,32379346206785"
2013-11-24,"1,15987562176343"
2013-11-25,"1,29613448077626"
2013-11-26,"1,59715422926977"
2013-11-27,"1,25769308345191"
2013-11-28,"1,21896559635214"
2013-11-29,"1,25316975956061"
2013-11-30,"1,18151824349559"
2013-12-01,"1,08282757345969"
2013-12-02,"1,14389482237008"
2013-12-03,"1,15193376467062"
2013-12-04,"1,17026440865212"
2013-12-05,"1,11813088024808"
2013-12-06,"1,05194110841019"
2013-12-07,"1,03204796777927"
2013-12-08,"1,0401626672544"
2013-12-09,"1,07210263826394"
2013-12-10,"1,09358561423632"
2013-12-11,"1,14073037805536"
2013-12-12,"1,04771036963442"
2013-12-13,"1,15423694508631"
2013-12-14,"0,980268773704514"
2013-12-15,"1,06982588817247"
2013-12-16,"1,02917646657714"
2013-12-17,"0,989466602063098"
2013-12-18,"0,969146200253857"
2013-12-19,"0,948650415261283"
2013-12-20,"1,02861965149281"
2013-12-21,"1,24836166352212"
2013-12-22,"0,863872699244436"
2013-12-23,"1,02979166922407"
2013-12-24,"1,05966221423676"
2013-12-25,"1,31006544949211"
2013-12-26,"1,06964422916745"
2013-12-27,"1,11425149979809"
2013-12-28,"1,01775408257421"
2013-12-29,"1,01666501819199"
2013-12-30,"1,00074441867289"
2013-12-31,"0,981828511584007"
2014-01-01,"0,989835259781953"
2014-01-02,"1,05793499603077"
2014-01-03,"1,07447913007446"
2014-01-04,"1,31092997031666"
2014-01-05,"1,12305289013191"
2014-01-06,"1,09299220069239"
2014-01-07,"1,06712798147935"
2014-01-08,"1,10524490181815"
2014-01-09,"1,0424547945801"
2014-01-10,"1,0258330033424"
2014-01-11,"1,16998598684031"
2014-01-12,"1,08932795713517"
2014-01-13,"1,02141680818543"
2014-01-14,"1,06231603384927"
2014-01-15,"1,08876713853077"
2014-01-16,"1,06159504290388"
2014-01-17,"1,01898077436764"
2014-01-18,"1,01343106207562"
2014-01-19,"1,04390261158412"
2014-01-20,"1,04506157755734"
2014-01-21,"1,02004787233151"
2014-01-22,"1,05245565161725"
2014-01-23,"1,01495994104348"
2014-01-24,"1,02363141267027"
2014-01-25,"1,0450981290001"
2014-01-26,"1,02297767144356"
2014-01-27,"1,02138777963161"
2014-01-28,"1,01222564111566"
2014-01-29,"1,03248018116648"
2014-01-30,"1,02248846512629"
2014-01-31,"1,01399800189782"
2014-02-01,"1,0889799007116"
2014-02-02,"1,0203252933725"
2014-02-03,"1,02271656454888"
2014-02-04,"1,00371266175544"
2014-02-05,"1,48285881774729"
2014-02-06,"1,02742174830756"
2014-02-07,"0,967728220356221"
2014-02-08,"0,981891313923311"
2014-02-09,"1,00506066488762"
2014-02-10,"0,978083833523308"
2014-02-11,"0,988966810122779"
2014-02-12,"0,969882573258949"
2014-02-13,"0,979547375324992"
2014-02-14,"0,998745743747501"
2014-02-15,"0,993168133879381"
2014-02-16,"0,987516393893935"
2014-02-17,"0,989119297966743"
2014-02-18,"1,00016418550914"
2014-02-19,"0,955703283535827"
2014-02-20,"0,98263251392925"
2014-02-21,"0,978422297931156"
2014-02-22,"0,975271446807467"
2014-02-23,"1,00544598201703"
2014-02-24,"0,919511734722148"
2014-02-25,"0,850702125109746"
2014-02-26,"1,01969550738254"
2014-02-27,"0,980090716569271"
2014-02-28,"1,05534143488334"
2014-03-01,"0,963757886031844"
2014-03-02,"0,973836370123869"
2014-03-03,"1,01834842730862"
2014-03-04,"1,01722673463411"
2014-03-05,"1,02351551017792"
2014-03-06,"1,03271404681727"
2014-03-07,"1,15509591023463"
2014-03-08,"1,00277787508417"
2014-03-09,"1,28894919723738"
2014-03-10,"1,03042207167671"
2014-03-11,"1,01066740072153"
2014-03-12,"1,02579143051911"
2014-03-13,"1,01027319433101"
2014-03-14,"0,994018232719616"
2014-03-15,"0,993597321886791"
2014-03-16,"1,00901249392339"
2014-03-17,"1,00016298797101"
2014-03-18,"1,01821692669433"
2014-03-19,"1,00023745357637"
2014-03-20,"0,97735799860379"
2014-03-21,"1,11844669629353"
2014-03-22,"0,993348776724317"
2014-03-23,"0,984330167081854"
2014-03-24,"0,999590535593907"
2014-03-25,"1,02663245967496"
2014-03-26,"1,00455488147414"
2014-03-27,"0,979110614775839"
2014-03-28,"0,938595012283108"
2014-03-29,"0,974210922304058"
2014-03-30,"0,929474718974791"
2014-03-31,"0,910511971129518"
2014-04-01,"0,975720279905584"
2014-04-02,"0,936535903595704"
2014-04-03,"0,962883998004532"
2014-04-04,"0,962657541846458"
2014-04-05,"0,901390326361507"
2014-04-06,"1,00380858599023"
2014-04-07,"0,974618689747511"
2014-04-08,"0,961514353446764"
2014-04-09,"1,00631900221327"
2014-04-10,"0,884296349177096"
2014-04-11,"0,887058603750251"
2014-04-12,"0,982859749779338"
2014-04-13,"0,981856652879831"
2014-04-14,"1,00513470390995"
2014-04-15,"1,00252531837024"
2014-04-16,"1,11977597674256"
2014-04-17,"1,05073185121383"
2014-04-18,"0,960027684157165"
2014-04-19,"1,00437879610944"
2014-04-20,"0,9658966959743"
2014-04-21,"1,00101753621344"
2014-04-22,"0,980557444744986"
2014-04-23,"1,06294562006781"
2014-04-24,"1,00366343688396"
2014-04-25,"0,957983892507872"
2014-04-26,"0,985750629223594"
2014-04-27,"0,983930995856871"
2014-04-28,"0,959159125778953"
2014-04-29,"0,98129162023967"
2014-04-30,"0,986686383442945"
2014-05-01,"0,993046696743682"
2014-05-02,"0,990716091069736"
2014-05-03,"0,974195963676534"
2014-05-04,"0,974596413927542"
2014-05-05,"0,959277302279584"
2014-05-06,"0,951939743989823"
2014-05-07,"0,984664439654231"
2014-05-08,"0,994205118675922"
2014-05-09,"0,996718830270142"
2014-05-10,"0,996515113084811"
2014-05-11,"0,985610111953183"
2014-05-12,"0,983513859399214"
2014-05-13,"0,97162773511889"
2014-05-14,"0,97425796601401"
2014-05-15,"0,997373872574571"
2014-05-16,"0,970981900113126"
2014-05-17,"0,989954830355636"
2014-05-18,"0,999641115753132"
2014-05-19,"0,982504504268359"
2014-05-20,"1,02340159216139"
2014-05-21,"1,03204785424471"
2014-05-22,"1,04966601397419"
2014-05-23,"1,03893358171462"
2014-05-24,"1,00715923029021"
2014-05-25,"1,11018707254081"
2014-05-26,"1,03520357133078"
2014-05-27,"1,26921816131342"
2014-05-28,"1,02889672468278"
2014-05-29,"1,01525821549472"
2014-05-30,"1,07834641731234"
2014-05-31,"1,05143480093003"
2014-06-01,"1,05858032898637"
2014-06-02,"1,06653416840577"
2014-06-03,"1,06249482758321"
2014-06-04,"1,03199166306051"
2014-06-05,"1,05346820156046"
2014-06-06,"1,03980137524979"
2014-06-07,"1,02619441987901"
2014-06-08,"1,05691393929984"
2014-06-09,"1,06839915635716"
2014-06-10,"1,045048244499"
2014-06-11,"1,03101452550839"
2014-06-12,"1,1593970782966"
2014-06-13,"1,00483802862462"
2014-06-14,"0,975404160580935"
2014-06-15,"0,994137032303073"
2014-06-16,"1,02926253922786"
2014-06-17,"1,0018902475185"
2014-06-18,"1,0166053054361"
2014-06-19,"1,00552635862111"
2014-06-20,"1,00301119502749"
2014-06-21,"1,0027741907959"
2014-06-22,"1,0142877336228"
2014-06-23,"1,01347061336779"
2014-06-24,"1,01597254908227"
2014-06-25,"0,986158175150426"
2014-06-26,"1,02392739906117"
2014-06-27,"1,01960051375854"
2014-06-28,"1,01534466788327"
2014-06-29,"1,07950065331377"
2014-06-30,"1,05538198352916"
2014-07-01,"1,04561591572536"
2014-07-02,"1,03884065129258"
2014-07-03,"1,04881585161456"
2014-07-04,"1,01573875678379"
2014-07-05,"1,01570842360167"
2014-07-06,"1,01508315773881"
2014-07-07,"1,01567145073255"
2014-07-08,"1,00298345267133"
2014-07-09,"1,05822978314697"
2014-07-10,"1,01583967467126"
2014-07-11,"1,01264393646084"
2014-07-12,"1,01497656464144"
2014-07-13,"1,01338884700489"
2014-07-14,"1,00385616344262"
2014-07-15,"1,01177607039075"
2014-07-16,"1,00513820924292"
2014-07-17,"1,01878996702893"
2014-07-18,"1,01455989205625"
2014-07-19,"0,993647382883352"
2014-07-20,"1,01041267569718"
2014-07-21,"1,03365196798734"
2014-07-22,"1,01161695795752"
2014-07-23,"1,03559264572713"
2014-07-24,"1,00643357075717"
2014-07-25,"1,00207140964423"
2014-07-26,"0,997653940682391"
2014-07-27,"1,00590688979975"
2014-07-28,"0,990302278838808"
2014-07-29,"0,984290408609056"
2014-07-30,"0,977560734118195"
2014-07-31,"1,01251575312329"
2014-08-01,"1,04523611852569"
2014-08-02,"1,00852376232686"
2014-08-03,"0,993964072311716"
2014-08-04,"1,03703888693569"
2014-08-05,"1,15060744846238"
2014-08-06,"1,00611037101727"
2014-08-07,"1,01196534857953"
2014-08-08,"1,01207604791197"
2014-08-09,"1,01636031566575"
2014-08-10,"1,01171423607637"
2014-08-11,"1,00153655952651"
2014-08-12,"0,995329746798284"
2014-08-13,"0,985213190760611"
2014-08-14,"0,932333372796902"
2014-08-15,"0,971235286213523"
2014-08-16,"0,986923502502168"
2014-08-17,"1,00306584348283"
2014-08-18,"0,923407502849132"
2014-08-19,"0,977951985819852"
2014-08-20,"1,00152870313701"
2014-08-21,"0,994652132517383"
2014-08-22,"1,00033607197403"
2014-08-23,"0,963849917172841"
2014-08-24,"0,994924173605256"
2014-08-25,"0,992902097213974"
2014-08-26,"1,00494194890124"
2014-08-27,"0,996723051502421"
2014-08-28,"0,915247996753333"
2014-08-29,"0,97290367534409"
2014-08-30,"0,994286006258741"
2014-08-31,"0,989697617774696"
2014-09-01,"1,00798343346101"
2014-09-02,"0,95674308975122"
2014-09-03,"0,984865447223362"
2014-09-04,"1,00421064463577"
2014-09-05,"1,00457178891926"
2014-09-06,"1,02403899603937"
2014-09-07,"0,947163189535267"
2014-09-08,"0,975728043106038"
2014-09-09,"0,951720835607256"
2014-09-10,"0,982865991067197"
2014-09-11,"0,981875477328317"
2014-09-12,"0,957869337549882"
2014-09-13,"0,990329393325694"
2014-09-14,"0,999148645980459"
2014-09-15,"0,976270903399695"
2014-09-16,"0,979109906825149"
2014-09-17,"0,979115951893011"
2014-09-18,"0,924113670857333"
2014-09-19,"0,917975353857308"
2014-09-20,"0,914439495004526"
2014-09-21,"0,96176358905861"
2014-09-22,"0,956666354857341"
2014-09-23,"0,968580475556912"
2014-09-24,"0,985652628985762"
2014-09-25,"0,967229484357786"
2014-09-26,"0,924829091656115"
2014-09-27,"0,962770545160609"
2014-09-28,"0,980176995998679"
2014-09-29,"0,896613079058864"
2014-09-30,"0,951072308323325"
2014-10-01,"0,948242759971409"
2014-10-02,"0,955890458855562"
2014-10-03,"0,88186581367379"
2014-10-04,"0,922230062678603"
2014-10-05,"0,952526118301261"
2014-10-06,"0,805137216817254"
2014-10-07,"0,950128206568266"
2014-10-08,"1,00142301758476"
2014-10-09,"0,971314419829799"
2014-10-10,"0,960254359573398"
2014-10-11,"0,982054912036788"
2014-10-12,"0,882517271840864"
2014-10-13,"1,0466388006368"
2014-10-14,"1,02105255351026"
2014-10-15,"0,922821976701261"
2014-10-16,"0,994970598829194"
2014-10-17,"0,952412906798766"
2014-10-18,"1,00834294912281"
2014-10-19,"1,00045645655532"
2014-10-20,"0,986069001062577"
2014-10-21,"0,987536857046099"
2014-10-22,"0,980522158662917"
2014-10-23,"0,95618872533038"
2014-10-24,"0,932679651773693"
2014-10-25,"0,949459272597271"
2014-10-26,"0,9749163421492"
2014-10-27,"0,957797782738227"
2014-10-28,"0,979051076081209"
2014-10-29,"0,942413128433745"
2014-10-30,"0,943823498603976"
2014-10-31,"0,941310771417667"
2014-11-01,"0,955625085519792"
2014-11-02,"0,950139176572438"
2014-11-03,"0,946939589212932"
2014-11-04,"0,938362580385621"
2014-11-05,"0,981645757105049"
2014-11-06,"1,00063600431499"
2014-11-07,"1,02820393200328"
2014-11-08,"0,998941274580476"
2014-11-09,"0,944498952668442"
2014-11-10,"1,00504209365452"
2014-11-11,"0,983654631030978"
2014-11-12,"1,02992210118669"
2014-11-13,"1,06426974339235"
2014-11-14,"0,979482719819181"
2014-11-15,"0,990934631848354"
2014-11-16,"0,997606105361971"
2014-11-17,"0,979279460278997"
2014-11-18,"0,979044265515966"
2014-11-19,"0,962671550242009"
2014-11-20,"0,941615849474156"
2014-11-21,"0,962209144266601"
2014-11-22,"0,983490826054071"
2014-11-23,"0,987435010728733"
2014-11-24,"1,00759511076604"
2014-11-25,"0,991917045542629"
2014-11-26,"0,975173834355361"
2014-11-27,"0,986669988955509"
2014-11-28,"0,82515123438829"
2014-11-29,"0,992728482785199"
2014-11-30,"1,00249260188381"
2014-12-01,"0,991998848476316"
2014-12-02,"0,976039464060968"
2014-12-03,"0,995724386598409"
2014-12-04,"0,899407098103508"
2014-12-05,"0,99009694700266"
2014-12-06,"0,99394213641681"
2014-12-07,"0,990955909371634"
2014-12-08,"0,848161988830344"
2014-12-09,"0,996874193441194"
2014-12-10,"0,944100220887902"
2014-12-11,"0,978859099265998"
2014-12-12,"0,988760615513213"
2014-12-13,"0,976133072063878"
2014-12-14,"0,992153847438339"
2014-12-15,"0,95921357391072"
2014-12-16,"0,972215029390319"
2014-12-17,"0,955892019740844"
2014-12-18,"0,952152710976996"
2014-12-19,"0,949387813599047"
2014-12-20,"0,967409048237173"
2014-12-21,"0,91716799464661"
2014-12-22,"0,978481758852661"
2014-12-23,"0,997586954180572"
2014-12-24,"0,822031204888229"
2014-12-25,"0,972205697527898"
2014-12-26,"0,981987528489149"
2014-12-27,"0,975486483279122"
2014-12-28,"0,97516413031936"
2014-12-29,"0,941909864957194"
2014-12-30,"0,878830210078011"
2014-12-31,"0,926427026908961"
2015-01-01,"0,987950678499717"
2015-01-02,"0,978581999004784"
2015-01-03,"0,923680807639478"
2015-01-04,"0,915978743128999"
2015-01-05,"0,901450239277196"
2015-01-06,"0,971327500403414"
2015-01-07,"0,939439633532269"
2015-01-08,"0,956518242020936"
2015-01-09,"0,935111609551718"
2015-01-10,"0,964391950258174"
2015-01-11,"0,978302961385168"
2015-01-12,"0,943742143500866"
2015-01-13,"0,906328296657749"
2015-01-14,"0,82609158912777"
2015-01-15,"0,941973493330703"
2015-01-16,"0,937736405888929"
2015-01-17,"0,931037567830205"
2015-01-18,"0,966603919599015"
2015-01-19,"0,961715512158636"
2015-01-20,"0,949988794569104"
2015-01-21,"0,821215519905509"
2015-01-22,"0,998441560950043"
2015-01-23,"0,986755740791915"
2015-01-24,"0,998788604407051"
2015-01-25,"0,997159341443962"
2015-01-26,"0,953072807321536"
2015-01-27,"0,973217278787884"
2015-01-28,"1,03227370087739"
2015-01-29,"0,929680174407732"
2015-01-30,"0,948992454007424"
2015-01-31,"0,923565285420592"
2015-02-01,"0,95069756069511"
2015-02-02,"0,942793805054678"
2015-02-03,"0,997568751173391"
2015-02-04,"0,936678673433148"
2015-02-05,"0,939143403889645"
2015-02-06,"0,974068611739429"
2015-02-07,"0,971129432675942"
2015-02-08,"0,974087574856675"
2015-02-09,"0,944606838789448"
2015-02-10,"0,965596693756596"
2015-02-11,"0,945899337009995"
2015-02-12,"0,967644596656345"
2015-02-13,"0,999303957804902"
2015-02-14,"0,991037945999442"
2015-02-15,"1,00945580987354"
2015-02-16,"0,95973282491929"
2015-02-17,"0,987751479492974"
2015-02-18,"0,98689814367649"
2015-02-19,"0,88062291844776"
2015-02-20,"1,10566406413656"
2015-02-21,"0,992833499301355"
2015-02-22,"0,958956780729557"
2015-02-23,"0,95276316882547"
2015-02-24,"0,965693608997587"
2015-02-25,"0,9301480421235"
2015-02-26,"0,980340867115613"
2015-02-27,"1,00459511782162"
2015-02-28,"0,976699923902947"
2015-03-01,"1,02567298675865"
2015-03-02,"1,00130537382212"
2015-03-03,"0,96333980981157"
2015-03-04,"1,01891662078229"
2015-03-05,"0,964689244618356"
2015-03-06,"1,01377076710105"
2015-03-07,"0,949719969318601"
2015-03-08,"0,933653765912867"
2015-03-09,"0,959691888696731"
2015-03-10,"1,06797649650063"
2015-03-11,"1,02332125924344"
2015-03-12,"1,05244247999155"
2015-03-13,"0,948006496830427"
2015-03-14,"0,992890335054288"
2015-03-15,"0,995547404165982"
2015-03-16,"0,981090196772017"
2015-03-17,"1,00536645995642"
2015-03-18,"0,963155897407473"
2015-03-19,"0,961042759040457"
2015-03-20,"0,97479435608793"
2015-03-21,"0,984726593728934"
2015-03-22,"0,976793067717031"
2015-03-23,"0,986150492364043"
2015-03-24,"0,956103833240709"
2015-03-25,"0,953326777256671"
2015-03-26,"0,969880864990291"
2015-03-27,"0,970698420701855"
2015-03-28,"0,985312525863159"
2015-03-29,"0,973879591331642"
2015-03-30,"0,96828574317355"
2015-03-31,"0,98043393703401"
2015-04-01,"0,892548820147776"
2015-04-02,"1,00231546118544"
2015-04-03,"0,977085686538485"
2015-04-04,"0,999264282054579"
2015-04-05,"0,996414156850374"
2015-04-06,"0,997737884870888"
2015-04-07,"0,986805620256044"
2015-04-08,"0,980875563213625"
2015-04-09,"0,951251199264103"
2015-04-10,"0,891758586753707"
2015-04-11,"0,979596715369292"
2015-04-12,"0,959179238438283"
2015-04-13,"0,935312506600826"
2015-04-14,"0,946233356118892"
2015-04-15,"0,857139862781491"
2015-04-16,"0,97838540510327"
2015-04-17,"0,967673833808142"
2015-04-18,"0,981591412943498"
2015-04-19,"0,989357832315716"
2015-04-20,"0,963552527515117"
2015-04-21,"0,966395232551181"
2015-04-22,"0,993036829557987"
2015-04-23,"1,00126089946417"
2015-04-24,"0,976968191142323"
2015-04-25,"0,979586770471558"
2015-04-26,"0,957462440227619"
2015-04-27,"0,96136096880631"
2015-04-28,"0,985138888050411"
2015-04-29,"0,982979087776423"
2015-04-30,"1,00190952944652"
2015-05-01,"0,991954224360904"
2015-05-02,"0,988013978790956"
2015-05-03,"1,01034185845201"
2015-05-04,"0,994513992114358"
2015-05-05,"0,973412437387574"
2015-05-06,"0,989316685779434"
2015-05-07,"0,97533886065788"
2015-05-08,"1,00148435891322"
2015-05-09,"0,998183893680171"
2015-05-10,"0,992502954457538"
2015-05-11,"0,951043544815902"
2015-05-12,"0,979267584588096"
2015-05-13,"0,992001683344241"
2015-05-14,"0,977099850628259"
2015-05-15,"0,985051033071781"
2015-05-16,"0,981932332152357"
2015-05-17,"0,987502363133087"
2015-05-18,"0,974727239285371"
2015-05-19,"0,981839604514869"
2015-05-20,"0,988298177720229"
2015-05-21,"0,99018377514862"
2015-05-22,"0,989139273866128"
2015-05-23,"0,983955218208251"
2015-05-24,"0,996566396530063"
2015-05-25,"0,969812987166262"
2015-05-26,"0,98522694373825"
2015-05-27,"0,977025712114631"
2015-05-28,"0,971999377981413"
2015-05-29,"0,992740686837275"
2015-05-30,"0,851897457848111"
2015-05-31,"0,965261907646059"
2015-06-01,"0,951647857481589"
2015-06-02,"0,96348593423959"
2015-06-03,"0,978061151710839"
2015-06-04,"0,976450170329771"
2015-06-05,"0,986533414945231"
2015-06-06,"0,988448165240173"
2015-06-07,"0,938487225352451"
2015-06-08,"0,990069527339807"
2015-06-09,"0,997855358628349"
2015-06-10,"0,975453312385995"
2015-06-11,"0,976295408457843"
2015-06-12,"0,998498486003633"
2015-06-13,"0,967761010052875"
2015-06-14,"0,985800087876185"
2015-06-15,"0,997199224916678"
2015-06-16,"1,01432265981844"
2015-06-17,"1,00920388500784"
2015-06-18,"1,00328233865826"
