Date,indicators/unrealized_profit
2012-05-01,"0,388351782702153"
2012-05-02,"0,391198258733888"
2012-05-03,"0,394064917519197"
2012-05-04,"0,390022480235876"
2012-05-05,"0,390123491195874"
2012-05-06,"0,387930470229853"
2012-05-07,"0,389680654967579"
2012-05-08,"0,38670290780163"
2012-05-09,"0,385767055577723"
2012-05-10,"0,378445113355451"
2012-05-11,"0,381325895685524"
2012-05-12,"0,377927381531233"
2012-05-13,"0,375962675567421"
2012-05-14,"0,379301545747176"
2012-05-15,"0,379513140820176"
2012-05-16,"0,37986288828528"
2012-05-17,"0,383062368376274"
2012-05-18,"0,384119171837231"
2012-05-19,"0,38297353573756"
2012-05-20,"0,380933621659544"
2012-05-21,"0,380415789183575"
2012-05-22,"0,379994945943047"
2012-05-23,"0,381444572397845"
2012-05-24,"0,380302361056622"
2012-05-25,"0,379688314894258"
2012-05-26,"0,378494672985431"
2012-05-27,"0,379621761781172"
2012-05-28,"0,379566124610646"
2012-05-29,"0,379170022656445"
2012-05-30,"0,378695275903577"
2012-05-31,"0,38279538074826"
2012-06-01,"0,386782178991334"
2012-06-02,"0,384600567951417"
2012-06-03,"0,374564194699118"
2012-06-04,"0,3836102585875"
2012-06-05,"0,395055511275076"
2012-06-06,"0,394905163048106"
2012-06-07,"0,402954462082381"
2012-06-08,"0,404340506743597"
2012-06-09,"0,399044198303673"
2012-06-10,"0,393284265919771"
2012-06-11,"0,396066151805479"
2012-06-12,"0,408167727621135"
2012-06-13,"0,418401711785077"
2012-06-14,"0,42004949060768"
2012-06-15,"0,450428997048577"
2012-06-16,"0,444388160818042"
2012-06-17,"0,42849450582466"
2012-06-18,"0,433846796999208"
2012-06-19,"0,439810002711796"
2012-06-20,"0,451993810202829"
2012-06-21,"0,449638160482558"
2012-06-22,"0,442157493474173"
2012-06-23,"0,434498054903337"
2012-06-24,"0,428780493366372"
2012-06-25,"0,425801560215603"
2012-06-26,"0,431549420942451"
2012-06-27,"0,441538247598551"
2012-06-28,"0,438732869854501"
2012-06-29,"0,441279425943134"
2012-06-30,"0,441691584945762"
2012-07-01,"0,437237748111562"
2012-07-02,"0,444166998612098"
2012-07-03,"0,426829374239615"
2012-07-04,"0,427126930495522"
2012-07-05,"0,435649439493618"
2012-07-06,"0,436104676536506"
2012-07-07,"0,441498687332526"
2012-07-08,"0,440955288033188"
2012-07-09,"0,451102014133791"
2012-07-10,"0,460777094777976"
2012-07-11,"0,457040267163788"
2012-07-12,"0,486743658192187"
2012-07-13,"0,477597472243328"
2012-07-14,"0,47258437326478"
2012-07-15,"0,475326115407198"
2012-07-16,"0,512061755138083"
2012-07-17,"0,520496454862244"
2012-07-18,"0,527453450383924"
2012-07-19,"0,514804217274866"
2012-07-20,"0,501479068937606"
2012-07-21,"0,512136652898782"
2012-07-22,"0,4911497695072"
2012-07-23,"0,491904544229557"
2012-07-24,"0,496107978290301"
2012-07-25,"0,504058809383997"
2012-07-26,"0,504780099743243"
2012-07-27,"0,503422411213438"
2012-07-28,"0,4986353299917"
2012-07-29,"0,493285293760853"
2012-07-30,"0,506721651242387"
2012-07-31,"0,515070476074166"
2012-08-01,"0,520319553420258"
2012-08-02,"0,550168466917982"
2012-08-03,"0,561480440200318"
2012-08-04,"0,557942472624354"
2012-08-05,"0,558729784459957"
2012-08-06,"0,550736129390987"
2012-08-07,"0,552508497605992"
2012-08-08,"0,553124801486699"
2012-08-09,"0,551864187590553"
