Date,market/marketcap_realized_usd
2009-06-24,44546.6225000061
2009-06-25,44714.9565000062
2009-06-26,44937.7515000062
2009-06-27,45145.6935000062
2009-06-28,45259.5665000063
2009-06-29,45465.0330000063
2009-06-30,45675.4505000063
2009-07-01,45858.6375000064
2009-07-02,46064.1040000064
2009-07-03,46267.0950000064
2009-07-04,46487.4145000065
2009-07-05,46682.9790000065
2009-07-06,46890.9210000066
2009-07-07,47061.7305000066
2009-07-08,47244.9175000066
2009-07-09,47457.8105000067
2009-07-10,47658.3260000067
2009-07-11,47863.7925000067
2009-07-12,48054.4060000068
2009-07-13,48247.4950000068
2009-07-14,48418.3045000069
2009-07-15,48529.7020000069
2009-07-16,48705.4625000069
2009-07-17,48821.8110000069
2009-07-18,48831.7130000069
2009-07-19,49004.998000007
2009-07-20,49178.283000007
2009-07-21,49381.274000007
2009-07-22,49529.8040000071
2009-07-23,49717.9420000071
2009-07-24,49898.6535000071
2009-07-25,49977.8695000071
2009-07-26,50029.8550000072
2009-07-27,50213.0420000072
2009-07-28,50314.5375000072
2009-07-29,50361.5720000072
2009-07-30,50398.7045000072
2009-07-31,50440.7880000072
2009-08-01,50510.1020000072
2009-08-02,50567.0385000073
2009-08-03,50596.7445000073
2009-08-04,50797.2600000073
2009-08-05,51012.6285000073
2009-08-06,51235.4235000074
2009-08-07,51433.4635000074
2009-08-08,51631.5035000075
2009-08-09,51881.5290000075
2009-08-10,52067.1915000075
2009-08-11,52240.4765000076
2009-08-12,52396.4330000076
2009-08-13,52606.8505000076
2009-08-14,52762.8070000077
2009-08-15,52827.1700000077
2009-08-16,52874.2045000077
2009-08-17,52916.2880000077
2009-08-18,52941.0430000077
2009-08-19,52985.6020000077
2009-08-20,53040.0630000077
2009-08-21,53074.7200000077
2009-08-22,53092.0485000077
2009-08-23,53129.1810000077
2009-08-24,53166.3135000077
2009-08-25,53290.0885000078
2009-08-26,53408.9125000078
2009-08-27,53480.7020000078
2009-08-28,53666.3645000078
2009-08-29,53859.4535000079
2009-08-30,54099.5770000079
2009-08-31,54312.470000008
2009-09-01,54505.559000008
2009-09-02,54668.942000008
2009-09-03,54819.9475000081
2009-09-04,54978.3795000081
2009-09-05,55166.5175000081
2009-09-06,55334.8515000082
2009-09-07,55527.9405000082
2009-09-08,55698.7500000082
2009-09-09,55832.4270000082
2009-09-10,55998.2855000083
2009-09-11,56164.1440000083
2009-09-12,56334.9535000083
2009-09-13,56518.1405000084
2009-09-14,56703.8030000084
2009-09-15,56812.7250000084
2009-09-16,56990.9610000085
2009-09-17,57198.9030000085
2009-09-18,57391.9920000085
2009-09-19,57575.1790000086
2009-09-20,57768.2680000086
2009-09-21,57939.0775000086
2009-09-22,58000.9650000087
2009-09-23,58090.0830000087
2009-09-24,58330.2065000087
2009-09-25,58555.4770000088
2009-09-26,58803.0270000088
2009-09-27,59018.3955000088
2009-09-28,59228.8130000089
2009-09-29,59446.6570000089
2009-09-30,59657.074500009
2009-10-01,59860.065500009
2009-10-02,60038.301500009
2009-10-03,60181.8805000091
2009-10-04,60313.0820000091
2009-10-05,60449.2345000091
2009-10-06,60555.6810000091
2009-10-07,60704.2110000092
2009-10-08,60877.4960000092
2009-10-09,61075.5360000092
2009-10-10,61263.6740000093
2009-10-11,61446.8610000093
2009-10-12,61590.4400000093
2009-10-13,61731.5435000094
2009-10-14,61902.3530000094
2009-10-15,62078.1135000094
2009-10-16,62226.6435000094
2009-10-17,62367.7470000095
2009-10-18,62550.9340000095
2009-10-19,62828.1900000096
2009-10-20,63063.3625000096
2009-10-21,63261.4025000096
2009-10-22,63484.1975000097
2009-10-23,63704.5170000097
2009-10-24,63857.9980000098
2009-10-25,64046.1360000098
2009-10-26,64221.8965000098
2009-10-27,64380.3285000099
2009-10-28,64543.7115000099
2009-10-29,64657.5845000099
2009-10-30,64806.1145000099
2009-10-31,64919.98750001
2009-11-01,64981.87500001
2009-11-02,65063.56650001
2009-11-03,65217.04750001
2009-11-04,65373.00400001
2009-11-05,65514.1075000101
2009-11-06,65667.5885000101
2009-11-07,65838.3980000101
2009-11-08,66019.1095000102
2009-11-09,66177.5415000102
2009-11-10,66370.6305000102
2009-11-11,66529.0625000103
2009-11-12,66692.4455000103
2009-11-13,66890.4855000103
2009-11-14,67086.0500000104
2009-11-15,67323.6980000104
2009-11-16,67563.8215000105
2009-11-17,67791.5675000105
2009-11-18,67987.1320000105
2009-11-19,68160.4170000106
2009-11-20,68373.3100000106
2009-11-21,68554.0215000106
2009-11-22,68816.4245000107
2009-11-23,69054.0725000107
2009-11-24,69284.2940000108
2009-11-25,69507.0890000108
2009-11-26,69715.0310000109
2009-11-27,69898.2180000109
2009-11-28,70073.9785000109
2009-11-29,70222.508500011
2009-11-30,70408.171000011
2009-12-01,70588.882500011
2009-12-02,70821.5795000111
2009-12-03,71039.4235000111
2009-12-04,71128.5415000111
2009-12-05,71286.9735000112
2009-12-06,71541.9500000112
2009-12-07,71819.2060000113
2009-12-08,72079.1335000113
2009-12-09,72316.7815000113
2009-12-10,72574.2335000114
2009-12-11,72851.4895000114
2009-12-12,73123.7945000115
2009-12-13,73406.0015000116
2009-12-14,73658.5025000116
2009-12-15,73930.8075000117
2009-12-16,74267.4755000117
2009-12-17,74685.8350000118
2009-12-18,75242.8225000119
2009-12-19,75732.971500012
2009-12-20,76166.1840000121
2009-12-21,76599.3965000122
2009-12-22,77000.4275000122
2009-12-23,77381.6545000123
2009-12-24,77762.8815000124
2009-12-25,78131.7310000124
2009-12-26,78562.4680000125
2009-12-27,78975.8765000126
2009-12-28,79315.0200000127
2009-12-29,79738.3305000127
2009-12-30,80087.3760000128
2009-12-31,80428.9950000129
2010-01-01,80758.2365000129
2010-01-02,81067.674000013
2010-01-03,81528.1170000131
2010-01-04,81976.1825000132
2010-01-05,82466.3315000133
2010-01-06,82869.8380000133
2010-01-07,83251.0650000134
2010-01-08,83629.8165000135
2010-01-09,84003.6170000135
2010-01-10,84473.9620000136
2010-01-11,84867.5665000137
2010-01-12,85261.1710000138
2010-01-13,85667.1530000139
2010-01-14,86021.1495000139
2010-01-15,86370.195000014
2010-01-16,86679.632500014
2010-01-17,87003.9230000141
2010-01-18,87313.3605000142
2010-01-19,87620.3225000142
2010-01-20,88011.4515000143
2010-01-21,88444.6640000144
2010-01-22,88773.9055000144
2010-01-23,89169.9855000145
2010-01-24,89551.2125000146
2010-01-25,90073.5430000147
2010-01-26,90556.2655000148
2010-01-27,90962.2475000149
2010-01-28,91400.4110000149
2010-01-29,91888.084500015
2010-01-30,92407.9395000151
2010-01-31,92816.3970000152
2010-02-01,93271.8890000153
2010-02-02,93630.8365000154
2010-02-03,94299.2215000155
2010-02-04,94866.1110000156
2010-02-05,95418.1475000157
2010-02-06,95893.4435000158
2010-02-07,96430.6270000159
2010-02-08,96925.727000016
2010-02-09,97438.1555000161
2010-02-10,97854.0395000162
2010-02-11,98272.3990000162
2010-02-12,98725.4155000163
2010-02-13,99299.7315000164
2010-02-14,99814.6355000165
2010-02-15,100250.323500017
2010-02-16,100733.046000017
2010-02-17,101324.690500017
2010-02-18,101839.594500017
2010-02-19,102314.890500017
2010-02-20,102829.794500017
2010-02-21,103381.831000017
2010-02-22,104025.461000017
2010-02-23,104644.336000017
2010-02-24,105067.646500018
2010-02-25,105448.873500018
2010-02-26,105874.659500018
2010-02-27,106300.445500018
2010-02-28,106686.623500018
2010-03-01,107169.346000018
2010-03-02,107634.740000018
2010-03-03,108011.016000018
2010-03-04,108468.983500018
2010-03-05,108892.294000018
2010-03-06,109330.457500018
2010-03-07,109773.572000018
2010-03-08,110083.009500018
2010-03-09,110444.432500019
2010-03-10,110845.463500019
2010-03-11,111174.705000019
2010-03-12,111474.240500019
2010-03-13,111852.992000019
2010-03-14,112162.429500019
2010-03-15,112496.622000019
2010-03-16,112808.535000019
2010-03-17,113145.203000019
2010-03-18,113491.773000019
2010-03-19,113870.524500019
2010-03-20,114345.820500019
2010-03-21,114798.837000019
2010-03-22,115241.951500019
2010-03-23,115754.38000002
2010-03-24,116177.69050002
2010-03-25,116640.60900002
2010-03-26,117128.28250002
2010-03-27,117568.92150002
2010-03-28,118029.36450002
2010-03-29,118512.08700002
2010-03-30,119044.31950002
2010-03-31,119561.69900002
2010-04-01,119977.58300002
2010-04-02,120363.76100002
2010-04-03,120762.31650002
2010-04-04,121185.627000021
2010-04-05,121564.378500021
2010-04-06,121957.983000021
2010-04-07,122435.754500021
2010-04-08,122888.771000021
2010-04-09,123356.640500021
2010-04-10,124000.270500021
2010-04-11,124552.307000021
2010-04-12,125054.833500021
2010-04-13,125522.703000021
2010-04-14,125968.293000021
2010-04-15,126503.001000022
2010-04-16,127003.052000022
2010-04-17,127550.137500022
2010-04-18,128156.635000022
2010-04-19,128730.951000022
2010-04-20,129238.428500022
2010-04-21,129780.563000022
2010-04-22,130174.167500022
2010-04-23,130545.492500022
2010-04-24,130958.901000022
2010-04-25,131352.505500022
2010-04-26,131758.487500023
2010-04-27,132204.077500023
2010-04-28,132649.667500023
2010-04-29,133013.566000023
2010-04-30,133370.038000023
2010-05-01,133823.054500023
2010-05-02,134206.757000023
2010-05-03,134597.886000023
2010-05-04,134937.029500023
2010-05-05,135276.173000023
2010-05-06,135645.022500023
2010-05-07,135971.788500023
2010-05-08,136353.015500023
2010-05-09,136707.012000023
2010-05-10,137023.876000024
2010-05-11,137298.656500024
2010-05-12,137613.045000024
2010-05-13,137929.909000024
2010-05-14,138234.395500024
2010-05-15,138459.666000024
2010-05-16,138739.397500024
2010-05-17,139093.394000024
2010-05-18,139509.278000024
2010-05-19,139912.784500024
2010-05-20,140417.786500024
2010-05-21,140853.474500024
2010-05-22,141336.197000024
2010-05-23,141858.527500024
2010-05-24,142323.921500025
2010-05-25,142843.776500025
2010-05-26,143395.813000025
2010-05-27,143871.109000025
2010-05-28,144423.145500025
2010-05-29,144878.637500025
2010-05-30,145247.487000025
2010-05-31,145599.008000025
2010-06-01,145933.200500025
2010-06-02,146297.099000025
2010-06-03,146673.375000025
2010-06-04,146982.812500025
2010-06-05,147341.760000025
2010-06-06,147708.134000026
2010-06-07,148096.787500026
2010-06-08,148492.867500026
2010-06-09,148908.751500026
2010-06-10,149304.831500026
2010-06-11,149720.715500026
2010-06-12,150054.908000026
2010-06-13,150483.169500026
2010-06-14,150879.249500026
2010-06-15,151334.741500026
2010-06-16,151686.262500026
2010-06-17,152047.685500026
2010-06-18,152419.010500026
2010-06-19,152790.335500026
2010-06-20,153248.303000027
2010-06-21,153629.530000027
2010-06-22,154015.708000027
2010-06-23,154478.626500027
2010-06-24,154896.986000027
2010-06-25,155268.311000027
2010-06-26,155661.915500027
2010-06-27,156102.554500027
2010-06-28,156478.830500027
2010-06-29,156897.190000027
2010-06-30,157347.731000027
2010-07-01,157867.586000027
2010-07-02,158283.470000028
2010-07-03,158808.276000028
2010-07-04,159219.209000028
2010-07-05,159659.848000028
2010-07-06,160080.683000028
2010-07-07,160466.861000028
2010-07-08,160840.661500028
2010-07-09,161333.286000028
2010-07-10,161823.435000028
2010-07-11,162266.549500028
2010-07-12,163897.904000029
2010-07-13,165610.950000029
2010-07-14,167041.789000029
2010-07-15,168584.025500029
2010-07-16,169836.62850003
2010-07-17,170264.89000003
2010-07-18,171232.974358739
2010-07-19,173058.210476224
2010-07-20,173991.083235243
2010-07-21,174835.258522751
2010-07-22,175345.688812779
2010-07-23,176014.180186565
2010-07-24,176716.445606353
2010-07-25,177417.57569707
2010-07-26,177862.129755859
2010-07-27,178436.514277125
2010-07-28,179211.644046347
2010-07-29,179737.835639457
2010-07-30,180457.457244897
2010-07-31,181168.333091376
2010-08-01,182072.864214427
2010-08-02,182831.822162862
2010-08-03,183548.09560235
2010-08-04,184307.751848515
2010-08-05,184963.581742678
2010-08-06,185488.479344514
2010-08-07,185999.07418135
2010-08-08,186603.726484589
2010-08-09,187375.547084089
2010-08-10,188168.063075395
2010-08-11,189183.144677234
2010-08-12,189869.425330182
2010-08-13,190721.803610239
2010-08-14,191672.034758735
2010-08-15,192416.810462777
2010-08-16,192969.271751276
2010-08-17,193409.499860358
2010-08-18,194072.582249486
2010-08-19,194542.583759175
2010-08-20,195178.615421424
2010-08-21,195831.902268413
2010-08-22,196558.617392925
2010-08-23,197274.411776457
2010-08-24,198008.5588939
2010-08-25,198711.962403588
2010-08-26,199388.574553537
2010-08-27,199965.798092257
2010-08-28,200516.003721279
2010-08-29,201022.930989202
2010-08-30,201476.923002794
2010-08-31,202084.747722754
2010-09-01,202492.024002907
2010-09-02,202924.187602592
2010-09-03,203429.511467806
2010-09-04,203950.581719987
2010-09-05,204521.636210207
2010-09-06,204961.350091068
2010-09-07,205440.251433687
2010-09-08,205936.546505055
2010-09-09,206473.251124659
2010-09-10,206996.37411021
2010-09-11,207477.703439933
2010-09-12,208043.096510965
2010-09-13,208572.184443032
2010-09-14,209241.807817103
2010-09-15,209743.505853946
2010-09-16,210510.34478028
2010-09-17,211387.669933468
2010-09-18,212052.285817858
2010-09-19,212708.966414008
2010-09-20,213337.54460713
2010-09-21,213898.409620531
2010-09-22,214456.829138119
2010-09-23,215219.362713203
2010-09-24,215937.923432101
2010-09-25,216595.680190844
2010-09-26,217236.236231614
2010-09-27,218151.54352768
2010-09-28,219402.500263412
2010-09-29,219943.504403645
2010-09-30,220384.236068898
2010-10-01,221144.155772276
2010-10-02,222523.723754776
2010-10-03,222880.093361093
2010-10-04,223299.998106205
2010-10-05,223973.048453477
2010-10-06,224575.516551796
2010-10-07,225234.358378423
2010-10-08,227167.924515505
2010-10-09,230107.204491287
2010-10-10,232420.090462661
2010-10-11,234260.264256178
2010-10-12,235251.632505138
2010-10-13,237013.119340678
2010-10-14,239147.744348857
2010-10-15,242262.678272025
2010-10-16,244795.722991852
2010-10-17,246341.842934595
2010-10-18,247951.676869842
2010-10-19,249335.935696209
2010-10-20,250953.521929886
2010-10-21,253988.016849231
2010-10-22,255063.306518655
2010-10-23,256506.345240645
2010-10-24,259887.182135331
2010-10-25,261710.173077308
2010-10-26,266863.486167035
2010-10-27,273448.998403471
2010-10-28,283642.739115259
2010-10-29,286981.156098047
2010-10-30,290850.166301055
2010-10-31,295358.41493217
2010-11-01,297776.263531608
2010-11-02,301404.083583756
2010-11-03,303863.49580691
2010-11-04,315038.099107694
2010-11-05,320287.26344793
2010-11-06,338342.123478832
2010-11-07,347740.933490117
2010-11-08,391953.043131477
2010-11-09,395859.056303443
2010-11-10,395851.232284356
2010-11-11,398881.393816294
2010-11-12,401059.221051004
2010-11-13,406616.830688117
2010-11-14,412174.058109125
2010-11-15,423315.536639469
2010-11-16,426702.520124597
2010-11-17,429983.670716535
2010-11-18,433946.310224476
2010-11-19,438223.231392642
2010-11-20,442224.934629937
2010-11-21,444675.090960739
2010-11-22,447494.14051413
2010-11-23,450848.73395128
2010-11-24,454666.828626319
2010-11-25,459664.426932808
2010-11-26,461118.348731739
2010-11-27,464353.605996605
2010-11-28,466942.460328842
2010-11-29,469697.102649865
2010-11-30,470722.907538508
2010-12-01,471435.992849509
2010-12-02,476830.30891179
2010-12-03,479342.836647019
2010-12-04,482322.961702202
2010-12-05,485307.048404436
2010-12-06,487470.417341469
2010-12-07,490408.807271587
2010-12-08,493374.596027396
2010-12-09,495621.620793006
2010-12-10,497305.044093051
2010-12-11,499228.236755869
2010-12-12,501094.080610504
2010-12-13,504047.270667544
2010-12-14,506173.053185367
2010-12-15,510694.825736918
2010-12-16,513239.452702314
2010-12-17,515584.178156711
2010-12-18,518469.654145096
2010-12-19,521319.202697168
2010-12-20,526068.778112942
2010-12-21,534415.198294123
2010-12-22,536467.673392142
2010-12-23,538678.034150693
2010-12-24,540454.37816049
2010-12-25,543280.28478174
2010-12-26,545640.559586206
2010-12-27,547720.635711229
2010-12-28,550856.926229763
2010-12-29,559190.27780913
2010-12-30,562729.704682244
2010-12-31,565639.813733254
2011-01-01,568688.04662872
2011-01-02,573007.452545039
2011-01-03,576328.069051872
2011-01-04,578679.930861555
2011-01-05,581612.956087434
2011-01-06,584157.326712545
2011-01-07,587844.258022394
2011-01-08,592046.426168992
2011-01-09,595559.590644886
2011-01-10,603544.030264242
2011-01-11,615501.474570834
2011-01-12,618822.318110483
2011-01-13,631717.685291093
2011-01-14,638484.219701113
2011-01-15,643286.059709267
2011-01-16,651141.70591405
2011-01-17,657591.457043318
2011-01-18,660890.700699792
2011-01-19,667509.470334584
2011-01-20,671921.096976995
2011-01-21,677772.696003966
2011-01-22,684848.64708933
2011-01-23,696529.371321642
2011-01-24,704328.506132726
2011-01-25,709642.375848864
2011-01-26,719606.337487646
2011-01-27,797502.695198905
2011-01-28,804139.448243157
2011-01-29,814505.868761575
2011-01-30,820313.47950164
2011-01-31,836301.518691518
2011-02-01,863204.607806367
2011-02-02,898009.443046442
2011-02-03,909632.7980008
2011-02-04,924968.108413472
2011-02-05,948043.432186897
2011-02-06,976892.209859859
2011-02-07,1023739.35454103
2011-02-08,1035638.69463956
2011-02-09,1067871.17056622
2011-02-10,1093898.7145267
2011-02-11,1119442.07192743
2011-02-12,1137372.74187273
2011-02-13,1155945.75463459
2011-02-14,1198131.17128285
2011-02-15,1213848.32162179
2011-02-16,1228665.58433735
2011-02-17,1243242.09410954
2011-02-18,1262158.98691981
2011-02-19,1271799.04202733
2011-02-20,1285612.01577593
2011-02-21,1294064.56165828
2011-02-22,1306543.9899504
2011-02-23,1319707.63868476
2011-02-24,1334813.97945426
2011-02-25,1348693.29631066
2011-02-26,1376601.91649792
2011-02-27,1406096.1131023
2011-02-28,1425077.99472357
2011-03-01,1607654.22392605
2011-03-02,1617585.82904138
2011-03-03,1626863.40256241
2011-03-04,1640618.73629788
2011-03-05,1657830.9826004
2011-03-06,1665082.10756094
2011-03-07,1674042.13855918
2011-03-08,1686007.15159789
2011-03-09,1692258.21780385
2011-03-10,1697736.47705744
2011-03-11,1705870.70549441
2011-03-12,1724278.42463962
2011-03-13,1736384.3851287
2011-03-14,1754291.21632686
2011-03-15,1765066.2470599
2011-03-16,1784839.15189753
2011-03-17,1795676.34196719
2011-03-18,1798839.89026784
2011-03-19,1803176.50192073
2011-03-20,1808102.83646178
2011-03-21,1815669.24587576
2011-03-22,1818567.67222787
2011-03-23,1831230.68574479
2011-03-24,1852727.15594157
2011-03-25,1862163.33328545
2011-03-26,1881104.60441031
2011-03-27,1890539.93358076
2011-03-28,1897200.46982859
2011-03-29,1902738.39899101
2011-03-30,1907561.39490445
2011-03-31,1915022.39666413
2011-04-01,1922136.6175786
2011-04-02,1927265.53148377
2011-04-03,1933862.23206127
2011-04-04,1944893.82857234
2011-04-05,1952404.03684738
2011-04-06,1957761.68093166
2011-04-07,1964205.67788319
2011-04-08,1971978.30144192
2011-04-09,1977591.04201764
2011-04-10,1983049.4481812
2011-04-11,1989626.4301977
2011-04-12,2001772.48709786
2011-04-13,2017749.21042147
2011-04-14,2034260.02256966
2011-04-15,2055492.91052616
2011-04-16,2080396.28179942
2011-04-17,2103020.30165409
2011-04-18,2138452.5925104
2011-04-19,2171971.73993909
2011-04-20,2190244.60343715
2011-04-21,2209569.11024008
2011-04-22,2250885.07716696
2011-04-23,2309949.64413838
2011-04-24,2362075.26862005
2011-04-25,2390938.39856991
2011-04-26,2424503.14040414
2011-04-27,2478600.67605307
2011-04-28,2545529.8676297
2011-04-29,3200368.80380303
2011-04-30,3582030.77545451
2011-05-01,3699891.2307945
2011-05-02,3769470.13667436
2011-05-03,3894624.69737299
2011-05-04,4204532.04033065
2011-05-05,4285811.97408265
2011-05-06,4478860.87196399
2011-05-07,4552530.90207653
2011-05-08,4760543.63102848
2011-05-09,4863854.94069342
2011-05-10,5247570.21935632
2011-05-11,5570525.3360987
2011-05-12,5943502.40111996
2011-05-13,7038385.49218801
2011-05-14,7790858.9602505
2011-05-15,8162033.90091927
2011-05-16,8809169.84141257
2011-05-17,9157059.11606086
2011-05-18,9380324.11569682
2011-05-19,9564914.99685176
2011-05-20,9803663.37174877
2011-05-21,9283730.21738687
2011-05-22,9550686.67263476
2011-05-23,9810312.31921031
2011-05-24,10032819.0386963
2011-05-25,10252197.4565575
2011-05-26,10568673.2585752
2011-05-27,11359031.7213034
2011-05-28,11475676.5773725
2011-05-29,11603280.3854566
2011-05-30,11821936.45383
2011-05-31,12061371.9604312
2011-06-01,12269823.5055683
2011-06-02,12739728.3640615
2011-06-03,13905890.5066588
2011-06-04,14718999.0971552
2011-06-05,15907339.7215926
2011-06-06,19427784.7575357
2011-06-07,20102553.2853067
2011-06-08,24480633.2634197
2011-06-09,27533390.426019
2011-06-10,30508813.5994022
2011-06-11,31045973.2484822
2011-06-12,33208861.5515557
2011-06-13,34558352.073725
2011-06-14,37227804.7381245
2011-06-15,39839882.9948443
2011-06-16,41018025.4018348
2011-06-17,41254279.6161242
2011-06-18,41451904.5459868
2011-06-19,42909537.1061559
2011-06-20,43254149.1249631
2011-06-21,43932866.903632
2011-06-22,44172843.8286638
2011-06-23,44805341.6507256
2011-06-24,45178234.8107121
2011-06-25,45449548.2089295
2011-06-26,45847170.540411
2011-06-27,46670707.2816717
2011-06-28,47224822.9441403
2011-06-29,47611106.7240208
2011-06-30,48157416.0989519
2011-07-01,48176988.4419488
2011-07-02,48158275.8292513
2011-07-03,48313880.655143
2011-07-04,48358541.6568457
2011-07-05,48489174.2395403
2011-07-06,48577606.6927111
2011-07-07,48768990.6054567
2011-07-08,48839910.350363
2011-07-09,48894437.9304114
2011-07-10,49226066.1039438
2011-07-11,49383390.2601833
2011-07-12,49487067.4358645
2011-07-13,49638020.2406094
2011-07-14,49739176.9192053
2011-07-15,49869579.6726082
2011-07-16,49939771.4559921
2011-07-17,50066984.4104423
2011-07-18,48008535.5382231
2011-07-19,48220290.568627
2011-07-20,47806065.8353886
2011-07-21,47888507.5541258
2011-07-22,47969536.9578465
2011-07-23,48074867.2566203
2011-07-24,48205262.8165308
2011-07-25,48371405.0109473
2011-07-26,48505831.0827076
2011-07-27,48661741.9942883
2011-07-28,48692637.3048597
2011-07-29,48818892.6623399
2011-07-30,48974884.2713061
2011-07-31,49025087.4365845
2011-08-01,49117570.284767
2011-08-02,49170712.5003808
2011-08-03,48935023.5672893
2011-08-04,48896199.480764
2011-08-05,48834145.9286165
2011-08-06,48477054.9835867
2011-08-07,48062937.1966012
2011-08-08,47344397.2902477
2011-08-09,47484217.8811447
2011-08-10,47556539.7885842
2011-08-11,47556972.2446397
2011-08-12,47569113.8496649
2011-08-13,47626365.5206231
2011-08-14,47705632.242022
2011-08-15,47869914.9290489
2011-08-16,47996120.6863583
2011-08-17,48116133.3592723
2011-08-18,48217205.7570582
2011-08-19,48308448.874908
2011-08-20,48428564.3472065
2011-08-21,48514091.2646961
2011-08-22,48612325.8228694
2011-08-23,48668146.2567577
2011-08-24,48733962.2382132
2011-08-25,49249506.5042551
2011-08-26,49374630.0681991
2011-08-27,46859562.4755342
2011-08-28,46911723.2705673
2011-08-29,47013838.2544232
2011-08-30,47040060.7318098
2011-08-31,47069709.5247737
2011-09-01,47041563.6776866
2011-09-02,47110667.0308612
2011-09-03,47165808.7021259
2011-09-04,47184956.1524465
2011-09-05,47160142.7553313
2011-09-06,47060087.5317896
2011-09-07,47020620.1683094
2011-09-08,46914075.7457725
2011-09-09,46836761.9425171
2011-09-10,46778643.6486105
2011-09-11,44598287.8262771
2011-09-12,44547101.3135701
2011-09-13,44450592.1412708
2011-09-14,44437255.6280632
2011-09-15,44407299.699662
2011-09-16,44311455.8139636
2011-09-17,44306974.4416217
2011-09-18,44313213.4868282
2011-09-19,44291326.8174364
2011-09-20,44319937.4071132
2011-09-21,44354331.0585621
2011-09-22,44318541.4387598
2011-09-23,44323338.355732
2011-09-24,44341594.5027938
2011-09-25,44094489.7103391
2011-09-26,44086695.8138144
2011-09-27,44075675.9829904
2011-09-28,44072074.9843948
2011-09-29,44076260.7650803
2011-09-30,44102246.7847528
2011-10-01,44072784.1425214
2011-10-02,44044520.7722783
2011-10-03,44038926.8160815
2011-10-04,44035919.3684633
2011-10-05,44032603.1697945
2011-10-06,44027644.6306551
2011-10-07,43962840.7354313
2011-10-08,43928812.1669276
2011-10-09,43884908.9571731
2011-10-10,43878927.514012
2011-10-11,43762438.1333451
2011-10-12,43698125.8643366
2011-10-13,43691982.4533874
2011-10-14,43654249.8665205
2011-10-15,43648062.9475563
2011-10-16,43631939.1526094
2011-10-17,43397309.2243056
2011-10-18,43266639.8983527
2011-10-19,43017803.3772056
2011-10-20,42977311.5648872
2011-10-21,42940196.7803669
2011-10-22,42876937.2531271
2011-10-23,42884540.2422968
2011-10-24,42871628.8329432
2011-10-25,42841520.4687872
2011-10-26,42710710.8064987
2011-10-27,42701842.2385286
2011-10-28,42732121.154924
2011-10-29,42754501.3679582
2011-10-30,42776730.1044497
2011-10-31,42759827.284301
2011-11-01,42764420.3475235
2011-11-02,42774408.1843031
2011-11-03,42709914.7460732
2011-11-04,42696393.9966513
2011-11-05,42694068.2344426
2011-11-06,42700498.6584302
2011-11-07,42699479.5297908
2011-11-08,42669897.7800499
2011-11-09,41391538.4207837
2011-11-10,41389670.2944278
2011-11-11,41357168.7931435
2011-11-12,41381029.9167684
2011-11-13,41392103.7621093
2011-11-14,41330905.3705485
2011-11-15,41303715.0968016
2011-11-16,38983819.881603
2011-11-17,38879152.1684066
2011-11-18,38590573.6597177
2011-11-19,38537887.8648242
2011-11-20,38572363.5401567
2011-11-21,38502398.192739
2011-11-22,38505760.4852154
2011-11-23,38505409.7846576
2011-11-24,38526033.0698438
2011-11-25,38571453.9694351
2011-11-26,38445811.2091126
2011-11-27,38431027.4079799
2011-11-28,38044521.8760743
2011-11-29,38233613.6356202
2011-11-30,38298853.3575176
2011-12-01,38423364.4030133
2011-12-02,38467944.3119081
2011-12-03,38437616.3376205
2011-12-04,38326465.715469
2011-12-05,38362542.369386
2011-12-06,38423664.197018
2011-12-07,38245537.2518873
2011-12-08,38262000.7759063
2011-12-09,38296906.6700691
2011-12-10,38308778.5486675
2011-12-11,38414288.8548057
2011-12-12,38459435.2281741
2011-12-13,38479341.9276237
2011-12-14,38449450.4397621
2011-12-15,38471980.2282824
2011-12-16,38495866.9650737
2011-12-17,38517136.8510618
2011-12-18,38534829.5609653
2011-12-19,38607657.1494376
2011-12-20,38793208.2094043
2011-12-21,38875435.1253127
2011-12-22,38937216.4166391
2011-12-23,39003119.5853457
2011-12-24,39026193.4843582
2011-12-25,39046744.5263526
2011-12-26,39113838.2772461
2011-12-27,39158990.6215408
2011-12-28,39222743.0113218
2011-12-29,39264593.0373883
2011-12-30,39318648.6891248
2011-12-31,39399105.8711629
2012-01-01,39496211.2093289
2012-01-02,39497206.0697504
2012-01-03,39583119.3637432
2012-01-04,39706225.637238
2012-01-05,40121893.6842709
2012-01-06,40481631.8865433
2012-01-07,40643797.0044925
2012-01-08,40860644.5230662
2012-01-09,41127368.7023922
2012-01-10,41142815.9127437
2012-01-11,41298248.7895106
2012-01-12,41557535.8231426
2012-01-13,41686529.7193003
2012-01-14,41793638.4872174
2012-01-15,41887677.5005251
2012-01-16,42024311.8249712
2012-01-17,42142489.1027333
2012-01-18,42101271.5036122
2012-01-19,42230833.7385375
2012-01-20,42283222.4237871
2012-01-21,42352253.4507316
2012-01-22,42393992.4627412
2012-01-23,42458525.557974
2012-01-24,42521860.0370931
2012-01-25,42572214.7785718
2012-01-26,42506032.3818685
2012-01-27,42449298.1074447
2012-01-28,42454849.71011
2012-01-29,42468701.9284438
2012-01-30,42485089.6608722
2012-01-31,42474390.0519889
2012-02-01,42511266.8661285
2012-02-02,42601350.2219862
2012-02-03,42660637.6823301
2012-02-04,42709808.8864856
2012-02-05,42739313.7749679
2012-02-06,42716928.0910108
2012-02-07,42736062.5301233
