Date,indicators/average_dormancy_supply_adjusted
2018-01-29,5.447077039834624e-07
2018-01-30,5.918621285616678e-07
2018-01-31,1.1254550169621728e-06
2018-02-01,1.2865333815855174e-06
2018-02-02,7.613207208417596e-07
2018-02-03,6.901487620773839e-07
2018-02-04,9.057245746078526e-06
2018-02-05,1.5391659589722032e-06
2018-02-06,1.3741215929951785e-06
2018-02-07,5.199638794357135e-07
2018-02-08,1.744022643991688e-06
2018-02-09,3.4191906460906177e-07
2018-02-10,2.5123765454632125e-07
2018-02-11,4.769261075506769e-07
2018-02-12,3.585358943403672e-07
2018-02-13,2.589487099497922e-07
2018-02-14,2.9887524691015003e-07
2018-02-15,6.398028433519093e-07
2018-02-16,6.42949211228408e-07
2018-02-17,1.711979729489019e-07
2018-02-18,3.0019104233737953e-07
2018-02-19,1.67138159702409e-07
2018-02-20,6.097299545949479e-07
2018-02-21,3.525909056730596e-07
2018-02-22,3.941335822317269e-06
2018-02-23,5.531062097263295e-07
2018-02-24,5.688756288372993e-07
2018-02-25,5.650601786647079e-07
2018-02-26,3.526121049240908e-07
2018-02-27,4.977429330382201e-07
2018-02-28,9.605171543987712e-07
2018-03-01,5.063904547518841e-07
2018-03-02,4.08314702528124e-07
2018-03-03,4.890088363042923e-07
2018-03-04,5.799989991562607e-07
2018-03-05,6.266882294493584e-07
2018-03-06,5.135041654704449e-07
2018-03-07,4.6305478920383135e-07
2018-03-08,2.90791894541622e-07
2018-03-09,6.392730471321555e-07
2018-03-10,5.097033442232321e-07
2018-03-11,9.115694975832723e-07
2018-03-12,4.107244431827685e-07
2018-03-13,5.966568785612519e-07
2018-03-14,4.134409353774232e-07
2018-03-15,4.5817303331575723e-07
2018-03-16,6.881981159137266e-07
2018-03-17,7.222567180292578e-07
2018-03-18,6.687327866102494e-07
2018-03-19,4.69185508737472e-07
2018-03-20,3.649003116413709e-07
2018-03-21,4.705514176582297e-07
2018-03-22,5.271641287223058e-07
2018-03-23,2.932336508074848e-07
2018-03-24,5.751901064710086e-07
2018-03-25,4.526268259803788e-07
2018-03-26,4.404950379633109e-07
2018-03-27,2.987472709235944e-07
2018-03-28,3.628098960920516e-07
2018-03-29,7.955386590854175e-07
2018-03-30,4.197898590648225e-07
2018-03-31,4.068245795780804e-07
2018-04-01,5.87138515437913e-07
2018-04-02,2.318814373433481e-07
2018-04-03,2.5634413559079087e-07
2018-04-04,3.1651715127755795e-07
2018-04-05,4.725811119584234e-07
2018-04-06,3.0240118648993065e-07
2018-04-07,5.724849027850255e-07
2018-04-08,6.966947154207823e-07
2018-04-09,3.256695021106747e-07
2018-04-10,4.406002938686407e-07
2018-04-11,1.0665843846704098e-06
2018-04-12,6.863276573857155e-07
2018-04-13,6.414228175824476e-07
2018-04-14,5.752157058825086e-07
2018-04-15,4.820366137963979e-07
2018-04-16,2.5699351558423316e-07
2018-04-17,4.516984363980054e-07
2018-04-18,6.765077030537069e-07
2018-04-19,3.1222635252717793e-06
2018-04-20,8.358420036754213e-07
2018-04-21,1.090480343423882e-06
2018-04-22,6.324021757451834e-07
2018-04-23,8.330053889515624e-07
2018-04-24,5.510088597122358e-07
2018-04-25,5.448639537526162e-07
2018-04-26,2.2042604167539027e-06
2018-04-27,3.4430211919661195e-07
2018-04-28,1.7551787645557193e-07
2018-04-29,3.4316237047771216e-07
2018-04-30,5.275412842258799e-07
2018-05-01,2.93619061420738e-07
2018-05-02,1.6866177005197054e-06
2018-05-03,4.0137663669976275e-07
2018-05-04,4.6295531024990955e-07
2018-05-05,4.133651579601619e-07
2018-05-06,4.816692232269168e-07
2018-05-07,3.183508838719572e-07
2018-05-08,3.064247376025076e-07
2018-05-09,5.314439100860665e-07
2018-05-10,1.2058938168544868e-06
2018-05-11,3.998103413125972e-07
2018-05-12,2.8531772779183115e-07
2018-05-13,4.2082103931311244e-07
2018-05-14,2.6775141462655872e-06
2018-05-15,5.328937159624036e-07
2018-05-16,4.65617959215708e-07
2018-05-17,3.7174551490467963e-06
2018-05-18,3.5015090998731427e-07
2018-05-19,5.292899419671301e-07
2018-05-20,2.0117672481819725e-07
2018-05-21,4.544942616956647e-07
2018-05-22,4.474857580134201e-07
2018-05-23,6.959947117662114e-07
2018-05-24,9.221891144552095e-07
2018-05-25,3.3338209460592037e-07
2018-05-26,2.3199535217773204e-07
2018-05-27,2.559197530556135e-07
2018-05-28,2.6183116125335003e-07
2018-05-29,2.1805405251686194e-07
2018-05-30,3.429519109896524e-07
2018-05-31,1.8321421536777467e-07
2018-06-01,2.7939076067111704e-07
2018-06-02,2.3181887467754693e-07
2018-06-03,3.1967795917672196e-07
2018-06-04,3.058775778407309e-07
2018-06-05,2.924393131035834e-07
2018-06-06,5.195319392691249e-07
2018-06-07,2.3455570317999485e-07
2018-06-08,2.7222925653357924e-07
2018-06-09,2.972019675261577e-07
2018-06-10,2.851553363648184e-07
2018-06-11,2.91133214786295e-07
2018-06-12,2.2194866433320915e-07
2018-06-13,5.58723847232819e-07
2018-06-14,2.022700026627368e-07
2018-06-15,2.539700423738367e-07
2018-06-16,2.3024692969309452e-07
2018-06-17,3.959623122700431e-07
2018-06-18,4.113767015026492e-07
2018-06-19,2.960034601482425e-07
2018-06-20,4.102012708507306e-07
2018-06-21,1.4861375775718397e-06
2018-06-22,2.9849758628204075e-07
2018-06-23,4.2418976683695266e-07
2018-06-24,7.283680260007228e-07
2018-06-25,3.581632940337593e-07
2018-06-26,5.124588934050204e-07
2018-06-27,1.2640019307081374e-06
2018-06-28,7.000934652876312e-07
2018-06-29,4.0763344738798076e-07
2018-06-30,4.272601298481156e-07
2018-07-01,1.1894172391157519e-06
2018-07-02,5.178744773183345e-07
2018-07-03,4.635778567514975e-07
2018-07-04,6.708025166820681e-07
2018-07-05,2.7679905595349753e-07
2018-07-06,5.537253722863577e-07
2018-07-07,4.140473087301962e-07
2018-07-08,7.214158375373411e-07
2018-07-09,4.5043828361010753e-07
2018-07-10,3.5455792646966835e-07
2018-07-11,4.7654030388670653e-07
2018-07-12,3.571602938714788e-07
2018-07-13,6.250118434592235e-07
2018-07-14,2.1469808464926147e-07
2018-07-15,2.5859987440745606e-07
2018-07-16,4.904456810304445e-07
2018-07-17,3.539918559651801e-07
2018-07-18,4.329107682430875e-07
2018-07-19,5.647083038819287e-07
2018-07-20,4.1576490033408705e-07
2018-07-21,8.376269230463404e-07
2018-07-22,6.321131441219516e-07
2018-07-23,5.326682026272344e-07
2018-07-24,4.492195048947796e-07
2018-07-25,4.5419806504173077e-07
2018-07-26,3.928591539459845e-07
2018-07-27,3.163589864950681e-07
2018-07-28,4.3431591591212287e-07
2018-07-29,7.821338611011731e-07
2018-07-30,3.8421327659617016e-07
2018-07-31,3.5836421795932213e-07
2018-08-01,3.0048591557640096e-07
2018-08-02,5.181599393011888e-07
2018-08-03,3.435252908016012e-07
2018-08-04,5.847545257525048e-07
2018-08-05,3.3428751913448857e-07
2018-08-06,5.090885259808367e-07
2018-08-07,2.720027106294282e-07
2018-08-08,3.023032708397676e-07
2018-08-09,7.405056128147257e-07
2018-08-10,6.274835970743582e-07
2018-08-11,5.328621905669546e-07
2018-08-12,2.655829429571001e-07
2018-08-13,1.3634955064566125e-06
2018-08-14,5.575838018877231e-07
2018-08-15,6.062312049773384e-07
2018-08-16,1.1577024359413911e-06
2018-08-17,1.4449947620146822e-06
2018-08-18,2.1668104520052778e-07
2018-08-19,2.0711991593334144e-06
2018-08-20,1.0278723746379768e-06
2018-08-21,1.2477187623728281e-06
2018-08-22,1.536187751504408e-06
2018-08-23,1.8579845208389825e-06
2018-08-24,5.086367795897113e-07
2018-08-25,2.7500020937580528e-06
2018-08-26,1.9250743288280764e-06
2018-08-27,1.914986255975364e-06
2018-08-28,1.016614231294814e-06
2018-08-29,1.91670690117955e-06
2018-08-30,1.6252740831319921e-06
2018-08-31,1.918182329797583e-07
2018-09-01,2.5311360849599516e-07
2018-09-02,3.0249199659136287e-07
2018-09-03,3.038652439761858e-07
2018-09-04,3.221198961955816e-07
2018-09-05,3.6770649891705113e-07
2018-09-06,4.159739734087942e-07
2018-09-07,3.2781608868574144e-07
2018-09-08,3.0034065763238824e-07
2018-09-09,5.341815572629239e-07
2018-09-10,6.133090721383342e-07
2018-09-11,7.688021454983422e-07
2018-09-12,5.325856488067287e-07
2018-09-13,1.4416798283864105e-06
2018-09-14,3.081985858868751e-07
2018-09-15,3.214657994476397e-07
2018-09-16,3.6109910280100687e-07
2018-09-17,4.377354757351447e-07
2018-09-18,3.121891807765303e-07
2018-09-19,3.6982452466768496e-07
2018-09-20,5.096283126054608e-07
2018-09-21,4.062046511011629e-07
2018-09-22,3.473318222975074e-07
2018-09-23,4.757599784978304e-07
2018-09-24,4.622119068570102e-07
2018-09-25,9.003667094420338e-07
2018-09-26,3.390196948071171e-07
2018-09-27,3.654933237877593e-07
2018-09-28,5.661434222255142e-07
2018-09-29,3.847126419197172e-07
2018-09-30,6.926311952929156e-07
2018-10-01,6.247767754780479e-07
2018-10-02,6.456098732885433e-07
2018-10-03,4.7383217049188096e-07
2018-10-04,4.1963656697205326e-07
2018-10-05,3.2238713409721746e-07
2018-10-06,5.655650230767612e-07
2018-10-07,3.3331287845749226e-07
2018-10-08,7.097759262008932e-07
2018-10-09,6.843660245481206e-07
2018-10-10,6.760519152024834e-07
2018-10-11,7.713604899290038e-07
2018-10-12,3.6557527588516535e-07
2018-10-13,3.5812675975615313e-07
2018-10-14,5.077098996580845e-07
2018-10-15,6.944891725069898e-07
2018-10-16,8.416581902138647e-07
2018-10-17,4.427233747082781e-07
2018-10-18,3.554840287563556e-07
2018-10-19,9.697863980884527e-07
2018-10-20,1.9064212697540362e-06
2018-10-21,4.920592603714129e-07
2018-10-22,5.735260498710821e-07
2018-10-23,4.430979165947357e-07
2018-10-24,2.870515617705004e-07
2018-10-25,3.3022131843855445e-07
2018-10-26,8.468300522512651e-07
2018-10-27,3.328983005504486e-07
2018-10-28,4.5216091879521855e-07
2018-10-29,3.809585279735432e-07
2018-10-30,3.3614236849972223e-07
2018-10-31,7.522661635720987e-07
2018-11-01,5.542676727713561e-07
2018-11-02,6.210113826460062e-07
2018-11-03,3.191694365850118e-07
2018-11-04,5.601141688153416e-07
2018-11-05,4.4022959503041587e-07
2018-11-06,4.353418621750875e-07
2018-11-07,6.193726435155559e-07
2018-11-08,4.6940979312029986e-07
2018-11-09,4.986474761666823e-07
2018-11-10,5.113396164363056e-07
2018-11-11,4.222247839684239e-07
2018-11-12,6.07558037885476e-07
2018-11-13,5.923369483391597e-07
2018-11-14,1.0160198817879146e-06
2018-11-15,1.729201722553844e-06
2018-11-16,5.140969910805492e-07
2018-11-17,4.150429516771563e-07
2018-11-18,5.123281427064173e-07
2018-11-19,9.252845817308788e-07
2018-11-20,9.062141828212864e-07
2018-11-21,4.421991495979222e-07
2018-11-22,7.26647263792546e-07
2018-11-23,5.56772854444725e-07
2018-11-24,1.0225382947082783e-06
2018-11-25,8.591647644332348e-07
2018-11-26,6.034794150239728e-07
2018-11-27,7.536028862160045e-07
2018-11-28,9.443075546965735e-07
2018-11-29,3.154398280045631e-06
2018-11-30,4.273622520003524e-06
2018-12-01,3.68078241131424e-06
2018-12-02,2.1406595635362324e-07
2018-12-03,7.82929271261158e-06
2018-12-04,1.2595606198380273e-05
2018-12-05,2.68639750414732e-06
2018-12-06,2.242417414103285e-06
2018-12-07,5.670915717652906e-07
2018-12-08,5.266116265729157e-07
2018-12-09,2.9874817854929415e-07
2018-12-10,6.670314137130658e-07
2018-12-11,1.1451165598116141e-06
2018-12-12,4.4995731449754126e-07
2018-12-13,4.996017773023985e-07
2018-12-14,4.871130772859736e-07
2018-12-15,3.84838624019327e-07
2018-12-16,3.954452718482338e-07
2018-12-17,3.1127639588233545e-07
2018-12-18,7.181400211802645e-07
2018-12-19,4.386225048405375e-07
2018-12-20,4.129644696386797e-07
2018-12-21,4.6977107271084384e-07
2018-12-22,2.82242999923e-07
2018-12-23,4.503924246770731e-07
2018-12-24,5.292689386099866e-07
2018-12-25,2.9930541625414466e-07
2018-12-26,2.597363727074319e-07
2018-12-27,5.039006320780363e-07
2018-12-28,5.369116838275185e-07
2018-12-29,1.0678790019491304e-06
2018-12-30,6.020466951536601e-07
2018-12-31,5.861015088628211e-07
2019-01-01,4.982539894831024e-07
2019-01-02,2.940892771805254e-07
2019-01-03,3.630825716611412e-07
2019-01-04,2.7663483978762014e-07
2019-01-05,2.3310686524355547e-07
2019-01-06,3.5586641977658215e-07
2019-01-07,8.150716162325561e-07
2019-01-08,4.932065510794062e-07
2019-01-09,3.3250898930586994e-07
2019-01-10,1.0281012663695451e-06
2019-01-11,3.5393342098261375e-06
2019-01-12,2.818185068427965e-07
2019-01-13,5.824814577676674e-07
2019-01-14,2.42382046298055e-06
2019-01-15,8.852807844594248e-06
2019-01-16,2.055201894447922e-06
2019-01-17,4.706093428068519e-07
2019-01-18,2.7400790249059594e-07
2019-01-19,4.68113683392496e-07
2019-01-20,2.378476713298285e-07
2019-01-21,1.211708740665552e-06
2019-01-22,3.227024489094704e-07
2019-01-23,2.630371742253299e-07
2019-01-24,2.731758969619817e-07
2019-01-25,2.3846398233801964e-07
2019-01-26,3.231792937757468e-07
2019-01-27,2.832094531451306e-07
2019-01-28,3.8079422633436836e-07
2019-01-29,4.429372813419713e-07
2019-01-30,1.2432507517240673e-06
2019-01-31,3.189999700267755e-07
2019-02-01,3.081924253001295e-07
2019-02-02,2.2067871901935716e-07
2019-02-03,3.005219068472232e-07
2019-02-04,4.253666186425496e-07
2019-02-05,4.5562794046477275e-07
2019-02-06,9.573212077872467e-07
2019-02-07,4.887134862595591e-07
2019-02-08,3.3858574164817886e-07
2019-02-09,4.472102533830622e-07
2019-02-10,2.9325889227832986e-07
2019-02-11,4.5888250702104345e-07
2019-02-12,4.323550443790039e-07
2019-02-13,1.023298937085267e-06
2019-02-14,4.485867048303102e-07
2019-02-15,3.168838491885129e-07
2019-02-16,5.355335309668082e-07
2019-02-17,3.077030063388189e-07
2019-02-18,3.424608291486427e-07
2019-02-19,3.656178859536994e-07
2019-02-20,1.5873073877834687e-06
2019-02-21,8.762431275595711e-07
2019-02-22,4.6540519872403893e-07
2019-02-23,5.875308443694159e-07
2019-02-24,4.0307194385001146e-07
2019-02-25,5.341848293048796e-07
2019-02-26,4.549877487587578e-07
2019-02-27,2.1302204391918847e-07
2019-02-28,3.424234222532005e-06
2019-03-01,3.079842469012855e-07
2019-03-02,5.251409490900883e-07
2019-03-03,9.197588188089029e-08
2019-03-04,4.388778277083001e-07
2019-03-05,3.7843202418191977e-07
2019-03-06,2.7544885942579085e-07
2019-03-07,3.3847045662426863e-07
2019-03-08,5.322339730266622e-07
2019-03-09,1.96034350697816e-07
2019-03-10,4.6206230583945263e-07
2019-03-11,3.848050873880311e-07
2019-03-12,6.081964027033434e-07
2019-03-13,3.9342375526617587e-07
2019-03-14,3.005504886598524e-07
2019-03-15,4.37511851416295e-07
2019-03-16,2.0448878111130225e-07
2019-03-17,2.702755606167916e-07
2019-03-18,4.305067477716783e-07
2019-03-19,4.72052448236978e-07
2019-03-20,4.051469741830881e-07
2019-03-21,8.036157489164963e-07
2019-03-22,3.060230354593417e-07
2019-03-23,3.0262302167637057e-07
2019-03-24,3.023009031219664e-07
2019-03-25,3.4259412168507857e-07
2019-03-26,7.955374353735615e-07
2019-03-27,3.556059786458541e-07
2019-03-28,2.3373380793160747e-07
2019-03-29,1.091428080486324e-06
2019-03-30,1.9142825182170645e-07
2019-03-31,5.490368752777393e-07
2019-04-01,3.404841959361562e-07
2019-04-02,6.496845586467089e-07
2019-04-03,8.411358517880103e-07
2019-04-04,3.3952272596979454e-07
2019-04-05,8.835786981906303e-07
2019-04-06,3.2078392075319067e-07
2019-04-07,3.268219132179983e-07
2019-04-08,5.580547849666788e-07
2019-04-09,3.02889243568983e-07
2019-04-10,6.405346966070289e-07
2019-04-11,3.6806742917970305e-07
2019-04-12,7.378777848950264e-07
2019-04-13,5.895750031258451e-07
2019-04-14,2.139571561192966e-06
2019-04-15,2.894382938068301e-07
2019-04-16,3.0018163301520437e-07
2019-04-17,5.424495484873684e-07
2019-04-18,2.5979350351414394e-07
2019-04-19,4.592045779635653e-07
2019-04-20,2.990373290965641e-07
2019-04-21,5.121176106918552e-07
2019-04-22,5.403685290202558e-07
2019-04-23,3.085523781260242e-07
2019-04-24,8.906008208143442e-07
2019-04-25,2.6515181735442647e-07
2019-04-26,7.255642158439946e-07
2019-04-27,4.3858067296165133e-07
2019-04-28,3.398153539078848e-07
2019-04-29,7.273529519824271e-07
2019-04-30,2.0351392984582546e-07
2019-05-01,2.1903955019509807e-06
2019-05-02,4.216134583583584e-07
2019-05-03,3.326933083644213e-07
2019-05-04,3.44714336118813e-07
2019-05-05,3.8694247250254175e-07
2019-05-06,4.6893019371555863e-07
2019-05-07,7.308440248781667e-07
2019-05-08,4.851181289655835e-07
2019-05-09,7.564197130846278e-07
2019-05-10,1.0637947375832228e-06
2019-05-11,8.52102331802956e-07
2019-05-12,5.947951822759448e-07
2019-05-13,1.241301738802638e-06
2019-05-14,1.6470454321768075e-06
2019-05-15,9.521021819115745e-07
2019-05-16,5.380035170409311e-07
2019-05-17,3.1143759810632483e-07
2019-05-18,4.2289706796630033e-07
2019-05-19,6.001475043939911e-07
2019-05-20,9.566509919472434e-07
2019-05-21,8.395563329196623e-07
2019-05-22,8.604987641218819e-07
2019-05-23,3.813830449475763e-07
2019-05-24,4.033463104827632e-07
2019-05-25,7.614546034327844e-07
2019-05-26,6.448270440434587e-07
2019-05-27,5.632455984570646e-07
2019-05-28,5.76926898916605e-07
2019-05-29,2.011533610235518e-06
2019-05-30,3.196327666809426e-07
2019-05-31,2.3685631963578556e-07
2019-06-01,3.5121638698115067e-07
2019-06-02,3.835118913405191e-07
2019-06-03,1.0446727003032687e-06
2019-06-04,1.5785466883064025e-06
2019-06-05,1.8387695117059426e-06
2019-06-06,3.192706837217694e-07
2019-06-07,3.2454562814094184e-07
2019-06-08,2.784494650693857e-07
2019-06-09,5.167257102864987e-07
2019-06-10,6.922570121245197e-07
2019-06-11,2.742848081221419e-07
2019-06-12,4.5238498234941194e-07
2019-06-13,2.4235258861496817e-07
2019-06-14,1.6975019762205365e-06
2019-06-15,2.6040474332861006e-07
2019-06-16,5.926635944823274e-07
2019-06-17,2.511324755376957e-07
2019-06-18,1.6482326863462256e-07
2019-06-19,8.337035513697576e-07
2019-06-20,2.4560782374867705e-07
2019-06-21,6.770610159761535e-07
2019-06-22,4.5826500201944e-07
2019-06-23,6.262361863354926e-07
2019-06-24,5.829364621462882e-07
2019-06-25,8.929665082644556e-07
2019-06-26,1.198771950145348e-06
2019-06-27,1.0550008199666818e-06
2019-06-28,1.6139903056992585e-06
2019-06-29,4.533840649129361e-07
2019-06-30,1.2472600371602899e-06
2019-07-01,4.278946052230119e-07
2019-07-02,8.794378472344629e-07
2019-07-03,8.857372414389355e-07
2019-07-04,1.51188794932721e-06
2019-07-05,9.326867907920911e-07
2019-07-06,2.856333907769357e-07
2019-07-07,5.178041034810377e-07
2019-07-08,4.973936128983908e-07
2019-07-09,5.269611052509721e-07
2019-07-10,7.059611481552366e-07
2019-07-11,3.9461233890236534e-07
2019-07-12,2.4423592104082153e-07
2019-07-13,1.4251687682403468e-07
2019-07-14,1.841326837929641e-07
2019-07-15,2.4128372878839823e-07
2019-07-16,4.2043647170434986e-07
2019-07-17,1.0428118082529321e-06
2019-07-18,4.835118381431886e-07
2019-07-19,1.1642385113227562e-06
2019-07-20,9.643239351149137e-07
2019-07-21,6.587708225958942e-07
2019-07-22,4.2604971601289614e-07
2019-07-23,2.8265626945806577e-07
2019-07-24,3.578021930512954e-06
2019-07-25,8.069672521362811e-07
2019-07-26,5.932424637695864e-07
2019-07-27,5.436488679362988e-07
2019-07-28,2.7041882655430676e-07
2019-07-29,1.2024808730266952e-05
2019-07-30,5.687820665493853e-07
2019-07-31,4.0471523056343096e-07
2019-08-01,8.21591484549268e-07
2019-08-02,3.7265343229223955e-07
2019-08-03,3.001019889489318e-07
2019-08-04,1.15847411229352e-06
2019-08-05,2.3263385734949206e-06
2019-08-06,1.47831804637027e-06
2019-08-07,8.515156242561682e-07
2019-08-08,8.888941214748057e-07
2019-08-09,3.983716350764859e-07
2019-08-10,5.151921914858965e-07
2019-08-11,9.728811636609495e-07
2019-08-12,5.615472861829839e-07
2019-08-13,7.373149490908385e-07
2019-08-14,5.327957937969692e-07
2019-08-15,2.680773236438677e-07
2019-08-16,4.3182085318737045e-07
2019-08-17,2.528277564522559e-07
2019-08-18,2.501024972028628e-07
2019-08-19,6.695053248916833e-07
2019-08-20,5.805909408459071e-07
2019-08-21,6.233450529144983e-07
2019-08-22,5.037571977615812e-07
2019-08-23,1.8044055495554837e-06
2019-08-24,4.7474622321468007e-07
2019-08-25,8.573341487387717e-07
2019-08-26,5.486310749693118e-07
2019-08-27,9.761750264944956e-07
2019-08-28,5.538275968873202e-07
2019-08-29,3.1573500483014637e-07
2019-08-30,2.973043251797884e-07
2019-08-31,2.6940937730159295e-07
2019-09-01,3.785032375842958e-07
2019-09-02,4.830404151490717e-07
2019-09-03,5.446391606537372e-07
2019-09-04,5.3603596325473e-07
2019-09-05,6.156289834056481e-07
2019-09-06,6.326572403834748e-06
2019-09-07,3.5024778835958605e-07
2019-09-08,4.249534770017619e-07
2019-09-09,7.536167323114638e-07
2019-09-10,2.92358082471639e-07
2019-09-11,5.15395486284367e-07
2019-09-12,6.092024285310146e-07
2019-09-13,5.056906606269604e-07
2019-09-14,3.689895187633605e-07
2019-09-15,7.234142849386766e-07
2019-09-16,3.508453523663559e-07
2019-09-17,5.706329524227459e-07
2019-09-18,1.2609918724251701e-06
2019-09-19,3.9269768677341873e-07
2019-09-20,4.818696927187228e-07
2019-09-21,3.0485733164720236e-07
2019-09-22,2.1394056232743022e-07
2019-09-23,7.370873653175296e-07
2019-09-24,1.9411605603351225e-06
2019-09-25,5.644660141334097e-07
2019-09-26,7.312453370721942e-07
2019-09-27,4.3669352255954424e-07
2019-09-28,6.044281102966589e-07
2019-09-29,4.065143633309184e-07
2019-09-30,5.809986195460956e-07
2019-10-01,3.7104895567647804e-07
2019-10-02,4.008948290540357e-07
2019-10-03,3.5712127671640255e-07
2019-10-04,4.359343764791756e-07
2019-10-05,3.0224938541922804e-07
2019-10-06,3.10544381976814e-07
2019-10-07,7.862223422942361e-07
2019-10-08,6.294269641497748e-07
2019-10-09,2.927319001310718e-07
2019-10-10,3.3506159580351705e-07
2019-10-11,5.594563358306007e-07
2019-10-12,5.004202977511655e-07
2019-10-13,2.2832073524909864e-07
2019-10-14,6.535594561300234e-06
2019-10-15,1.7480976246852201e-06
2019-10-16,3.9271895080119935e-07
2019-10-17,4.3768160473760363e-07
2019-10-18,8.928418453518797e-07
2019-10-19,4.7109270309451673e-07
2019-10-20,6.554464288938415e-07
2019-10-21,9.433410121647954e-07
2019-10-22,3.9900843193721326e-07
2019-10-23,4.834044212539684e-07
2019-10-24,6.742082730078086e-07
2019-10-25,1.0308055566519953e-06
2019-10-26,5.753012629660803e-07
2019-10-27,6.293997550343148e-07
2019-10-28,1.0400917936794638e-06
2019-10-29,1.0757756615732772e-06
2019-10-30,6.004904227736481e-07
2019-10-31,1.2658636577880087e-06
2019-11-01,2.8949364873665572e-06
2019-11-02,6.151215806557087e-07
2019-11-03,4.947148534472505e-07
2019-11-04,4.383514465831946e-07
2019-11-05,2.1958223067144804e-06
2019-11-06,2.0334672840580353e-06
2019-11-07,1.0107512408556696e-06
2019-11-08,3.9835225892503023e-07
2019-11-09,2.2604825707839504e-07
2019-11-10,2.626381938744973e-07
2019-11-11,6.953795170186716e-07
2019-11-12,5.89932666025854e-07
2019-11-13,3.6266297656182587e-06
2019-11-14,3.7670133345429865e-07
2019-11-15,6.028978649216898e-07
2019-11-16,2.1137233904574045e-07
2019-11-17,3.108799865263617e-07
2019-11-18,1.404560433018538e-06
2019-11-19,6.034304029229713e-07
2019-11-20,4.86904133637506e-07
2019-11-21,7.784041224754365e-07
2019-11-22,1.473879247582774e-06
2019-11-23,1.0533178264985543e-06
2019-11-24,2.3437216551255603e-06
2019-11-25,8.575927112763432e-07
2019-11-26,6.70005780887678e-07
2019-11-27,8.953219111558572e-07
2019-11-28,2.4092237728520294e-07
2019-11-29,3.844403375117389e-07
2019-11-30,5.306875037935546e-07
2019-12-01,3.468909361089847e-07
2019-12-02,5.134290993610614e-07
2019-12-03,6.685185560143485e-07
2019-12-04,3.114342245665489e-07
2019-12-05,3.4524855079397886e-07
2019-12-06,1.0394688878841957e-07
2019-12-07,2.5743157179912114e-07
2019-12-08,3.7408683721871963e-07
2019-12-09,4.248072902508816e-07
2019-12-10,2.9733837616211086e-07
2019-12-11,6.862129693858801e-07
2019-12-12,4.606850607928437e-07
2019-12-13,5.007955362352991e-07
2019-12-14,6.102851922797735e-07
2019-12-15,6.623150886904353e-07
2019-12-16,5.260267058795905e-07
2019-12-17,3.460893262120987e-07
2019-12-18,1.1079582688110496e-06
2019-12-19,6.010079994287154e-07
2019-12-20,1.1330871086131447e-06
2019-12-21,4.1339721494421567e-07
2019-12-22,3.856485221997737e-07
2019-12-23,5.611139214903478e-07
2019-12-24,4.275499364288852e-07
2019-12-25,1.862977984776268e-06
2019-12-26,1.6234352206937488e-06
2019-12-27,5.36134879807954e-07
2019-12-28,4.157193242469574e-07
2019-12-29,5.09916281706517e-07
2019-12-30,6.326422721637176e-07
2019-12-31,5.894974919352598e-07
2020-01-01,3.645475665918318e-07
2020-01-02,8.067391524925145e-07
2020-01-03,2.708988398794209e-07
2020-01-04,5.837530146387357e-07
2020-01-05,4.6665356186826114e-07
2020-01-06,4.630168688447997e-07
2020-01-07,6.287330730006353e-07
2020-01-08,5.828865315046723e-07
2020-01-09,4.6361338336437044e-07
2020-01-10,4.795282577970745e-07
2020-01-11,2.7845921947615914e-07
2020-01-12,4.949815034311036e-07
2020-01-13,4.153658761660485e-07
2020-01-14,1.2046312712895621e-06
2020-01-15,4.2481485947305207e-07
2020-01-16,1.2254557464357753e-06
2020-01-17,2.786803545919069e-07
2020-01-18,5.009356798574082e-07
2020-01-19,6.983153990017841e-07
2020-01-20,3.196917570761291e-07
2020-01-21,5.894320621676561e-07
2020-01-22,5.433205038318136e-07
2020-01-23,1.031698079795092e-06
2020-01-24,1.4720401777473624e-06
2020-01-25,6.062797329224161e-07
2020-01-26,4.6403210055765134e-07
2020-01-27,4.836115210556761e-07
2020-01-28,4.625094825404939e-07
2020-01-29,1.686356671966336e-06
2020-01-30,4.24271722972749e-07
2020-01-31,6.369975038039735e-07
2020-02-01,3.045339862868039e-07
2020-02-02,1.1493346010101701e-06
2020-02-03,3.4223693115238905e-06
2020-02-04,5.761713982581681e-07
2020-02-05,6.052138371978132e-07
2020-02-06,1.1419570129967549e-06
2020-02-07,4.6158917765937907e-07
2020-02-08,9.677298504759266e-07
2020-02-09,9.902838340241858e-07
2020-02-10,2.4916544226191763e-06
2020-02-11,7.26021774231546e-07
2020-02-12,5.14431583462571e-07
2020-02-13,7.581360175403937e-07
2020-02-14,5.231956826725399e-07
2020-02-15,6.004250557853599e-07
2020-02-16,2.889116617158185e-07
2020-02-17,2.5870337216197177e-07
2020-02-18,4.796451277061341e-07
2020-02-19,4.819708054565333e-07
2020-02-20,1.2005865626482366e-06
2020-02-21,5.790530116954454e-07
2020-02-22,4.222647030153312e-07
2020-02-23,4.2879478678190243e-07
2020-02-24,3.7665763854003543e-07
2020-02-25,1.8490287908501643e-06
2020-02-26,6.208876876631729e-07
2020-02-27,3.6036869571960623e-07
2020-02-28,5.966232525155512e-07
2020-02-29,4.596508775528402e-07
2020-03-01,7.852903369031164e-07
