Date,mining/revenue_sum
2017-03-30,2253.40448684
2017-03-31,1904.7770069300002
2017-04-01,1840.64263242
2017-04-02,2155.73640574
2017-04-03,2421.03918997
2017-04-04,1762.8028451199998
2017-04-05,2261.29861443
2017-04-06,2059.21976913
2017-04-07,2250.14679282
2017-04-08,1884.11302076
2017-04-09,2155.55979031
2017-04-10,2034.76586623
2017-04-11,2313.8466763799997
2017-04-12,1987.1552115999998
2017-04-13,1804.1676549199997
2017-04-14,1972.98446532
2017-04-15,2076.55356574
2017-04-16,1983.8562768799998
2017-04-17,1905.72834518
2017-04-18,2045.2068732500002
2017-04-19,1997.0293594200004
2017-04-20,1953.37557725
2017-04-21,2331.88907052
2017-04-22,1992.84051775
2017-04-23,2082.1730951900004
2017-04-24,1737.96137981
2017-04-25,2121.62738431
2017-04-26,2166.34367765
2017-04-27,2093.9473157099997
2017-04-28,1949.6841953599999
2017-04-29,2418.87648122
2017-04-30,2086.80763935
2017-05-01,2102.7488656
2017-05-02,2247.67966183
2017-05-03,1897.3436770800004
2017-05-04,2407.09568071
2017-05-05,1873.81168454
2017-05-06,2396.5736926600002
2017-05-07,2364.5357503100004
2017-05-08,2566.4495527999998
2017-05-09,2240.46153363
2017-05-10,2153.26495895
2017-05-11,1967.08022914
2017-05-12,2247.05057537
2017-05-13,2276.19440047
2017-05-14,2347.4762244099998
2017-05-15,2452.30377033
2017-05-16,1993.4090055899997
2017-05-17,2423.4361122
2017-05-18,2167.0214131499997
2017-05-19,2492.811934
2017-05-20,2450.2538543
2017-05-21,2190.28845637
2017-05-22,2231.6380423899996
2017-05-23,2568.38356854
2017-05-24,2397.94001691
2017-05-25,2536.3794305300003
2017-05-26,2382.29624965
2017-05-27,2628.8278222
2017-05-28,2483.98503001
2017-05-29,2382.40441559
2017-05-30,2825.88790095
2017-05-31,2620.4198544
2017-06-01,2694.07004507
2017-06-02,2295.15193004
2017-06-03,2945.64725387
2017-06-04,2454.49355556
2017-06-05,2525.43804182
2017-06-06,2398.8381356400005
2017-06-07,2730.63204735
2017-06-08,2553.4904414000002
2017-06-09,2343.06014992
2017-06-10,2153.4040331
2017-06-11,2181.1202497799995
2017-06-12,2247.3643713
2017-06-13,2241.93977642
2017-06-14,2204.74199601
2017-06-15,2347.9034577700004
2017-06-16,2225.35139576
2017-06-17,2123.89831919
2017-06-18,2090.4955945999995
2017-06-19,2274.66284645
2017-06-20,2113.08537505
2017-06-21,2212.7037071900004
2017-06-22,2184.60509654
2017-06-23,2338.95972894
2017-06-24,2132.2088433599997
2017-06-25,1783.68838592
2017-06-26,2150.05657594
2017-06-27,2005.3937789800002
2017-06-28,2348.3600241100003
2017-06-29,1841.40053758
2017-06-30,2282.17190559
2017-07-01,2305.2740362900004
2017-07-02,2547.8595829399997
2017-07-03,2408.21012118
2017-07-04,2206.4342587200003
2017-07-05,2088.32080685
2017-07-06,2016.5206051099995
2017-07-07,2090.65571245
2017-07-08,2254.91183082
2017-07-09,1882.22803089
2017-07-10,2668.07250621
2017-07-11,2370.07617324
2017-07-12,2434.85199706
2017-07-13,2173.29018124
2017-07-14,1952.8776441900002
2017-07-15,1965.8575684700002
2017-07-16,2204.42852306
2017-07-17,2048.03657541
2017-07-18,2287.01846967
2017-07-19,2064.10223858
2017-07-20,2254.2721953699997
2017-07-21,2174.7396975700003
2017-07-22,2171.03691992
2017-07-23,2275.37693822
2017-07-24,2391.9635298400003
2017-07-25,2018.4929329200002
2017-07-26,2005.03481996
2017-07-27,2091.27056958
2017-07-28,2063.43132327
2017-07-29,2118.96665323
2017-07-30,1975.61682207
2017-07-31,2007.3688662299996
2017-08-01,1938.44662047
2017-08-02,2030.5148568099999
2017-08-03,1849.10595421
2017-08-04,2350.9712362100004
2017-08-05,2326.06678695
2017-08-06,1837.90639938
2017-08-07,2034.3264918300001
2017-08-08,2209.06311046
2017-08-09,1882.95191308
2017-08-10,1868.18600285
2017-08-11,2034.9447022599998
2017-08-12,1898.2524021499999
2017-08-13,2039.7110464499997
2017-08-14,1874.18827382
2017-08-15,2250.4503826299997
2017-08-16,1972.52500864
2017-08-17,2602.8163490700003
2017-08-18,2200.46192313
2017-08-19,2153.41179874
2017-08-20,1833.98199629
2017-08-21,1735.46496476
2017-08-22,1446.6847451099998
2017-08-23,2529.4706807599996
2017-08-24,1648.49923422
2017-08-25,1688.31587924
2017-08-26,1737.81312205
2017-08-27,2296.3427277
2017-08-28,1990.67846684
2017-08-29,2324.26014165
2017-08-30,2488.49753062
2017-08-31,2450.71489691
2017-09-01,2557.74200641
2017-09-02,2340.49925993
2017-09-03,2164.13526989
2017-09-04,2512.9016801999996
2017-09-05,2744.40480312
2017-09-06,2297.59987797
2017-09-07,2457.33579475
2017-09-08,2405.2657246100002
2017-09-09,2257.35041627
2017-09-10,1868.23841995
2017-09-11,2334.7338304100003
2017-09-12,2498.9079561999997
2017-09-13,2508.7314867200002
2017-09-14,2328.73503588
2017-09-15,2424.81664788
2017-09-16,2232.4178054599997
2017-09-17,2299.41066001
2017-09-18,1755.8081003599998
2017-09-19,2123.70341529
2017-09-20,1608.90700953
2017-09-21,2336.34884416
2017-09-22,1854.6641680999999
2017-09-23,2174.69585805
2017-09-24,1896.17519444
2017-09-25,1709.8704967500003
2017-09-26,1875.08561133
2017-09-27,1980.9986525800002
2017-09-28,2346.9516022400003
2017-09-29,2227.8321624500004
2017-09-30,1826.44145793
2017-10-01,1744.05349794
2017-10-02,2055.47323995
2017-10-03,2440.0344188400004
2017-10-04,1811.73283395
2017-10-05,1722.84424031
2017-10-06,2136.52120217
2017-10-07,2083.2155643200003
2017-10-08,2386.79647505
2017-10-09,2161.8409865599997
2017-10-10,2167.2582099
2017-10-11,1885.6728918300003
2017-10-12,2086.9145147
2017-10-13,1981.53458216
2017-10-14,1990.0956389099997
2017-10-15,2600.2073282
2017-10-16,2368.4194608899998
2017-10-17,2259.1372613800004
2017-10-18,2079.7026716
2017-10-19,2416.51239568
2017-10-20,2399.47244556
2017-10-21,2080.26730117
2017-10-22,2430.33193023
2017-10-23,2323.1443394899998
2017-10-24,2287.29056912
2017-10-25,2454.47537543
2017-10-26,2362.65051758
2017-10-27,1466.66745997
2017-10-28,1237.53828084
2017-10-29,2203.8571250100003
2017-10-30,2101.09097424
2017-10-31,1956.8949992700002
2017-11-01,2246.93760422
2017-11-02,2152.5907947600003
2017-11-03,1759.27385265
2017-11-04,1898.249729
2017-11-05,1960.1563993
2017-11-06,1902.8378973299998
2017-11-07,2244.12731396
2017-11-08,2062.16939123
2017-11-09,2273.82993999
2017-11-10,1819.9729571899998
2017-11-11,1317.05792683
2017-11-12,1583.6104670900002
2017-11-13,2533.38626441
2017-11-14,2215.08687921
2017-11-15,2503.5099619800003
2017-11-16,2402.64025918
2017-11-17,2488.6664326499995
2017-11-18,1989.9883923500001
2017-11-19,2247.44354414
2017-11-20,2516.5181742699997
2017-11-21,2472.79655182
2017-11-22,2106.4031822800002
2017-11-23,2228.41956914
2017-11-24,2096.0364871799998
2017-11-25,2145.63976527
2017-11-26,2103.72207725
2017-11-27,2361.5030831
2017-11-28,2195.23091351
2017-11-29,2453.40212783
2017-11-30,2358.13114407
2017-12-01,2534.5519056
2017-12-02,2202.79585342
2017-12-03,2387.4511427400003
2017-12-04,2488.6199096299997
2017-12-05,2444.6797540000002
2017-12-06,2607.16995428
2017-12-07,2264.60560502
2017-12-08,2591.42966479
2017-12-09,2742.08842445
2017-12-10,2508.100296910001
2017-12-11,2621.13865068
2017-12-12,2487.9440791300003
2017-12-13,2929.2979451999995
2017-12-14,2957.10794431
2017-12-15,2705.2039335
2017-12-16,2671.51138337
2017-12-17,2847.93867532
2017-12-18,2862.1254836599996
2017-12-19,2412.59550536
2017-12-20,2611.59174277
2017-12-21,2778.76167038
2017-12-22,3433.44647734
2017-12-23,2803.11559484
2017-12-24,2781.1213628400005
2017-12-25,2376.8944120399997
2017-12-26,2500.6238181599997
2017-12-27,2734.81712352
2017-12-28,2648.3338916800003
2017-12-29,2848.2950496299995
2017-12-30,2603.5711097000008
2017-12-31,2582.64452622
2018-01-01,2419.4130364600005
2018-01-02,2786.6649762600005
2018-01-03,2712.18547259
2018-01-04,2878.2610947700005
2018-01-05,2488.8560200999996
2018-01-06,2794.4779056400002
2018-01-07,2711.11400249
2018-01-08,2769.5264055
2018-01-09,2802.4182028
2018-01-10,2795.32570087
2018-01-11,3109.94083354
2018-01-12,2842.6357941700003
2018-01-13,2390.96632102
2018-01-14,2428.82446483
2018-01-15,2385.11761779
2018-01-16,2593.8824600899998
2018-01-17,2762.59668652
2018-01-18,2819.39753535
2018-01-19,2553.98999429
2018-01-20,2654.4031975000003
2018-01-21,2680.8626962900003
2018-01-22,2402.11253947
2018-01-23,2498.45800518
2018-01-24,2483.49809897
2018-01-25,2195.85446644
2018-01-26,2146.63221596
2018-01-27,2130.75469362
2018-01-28,2130.3448557200004
2018-01-29,1995.75112922
2018-01-30,2247.80090386
2018-01-31,1624.70623626
2018-02-01,2214.02754492
2018-02-02,2374.36258243
2018-02-03,2121.92776937
2018-02-04,2336.31669812
2018-02-05,2486.2675011399997
2018-02-06,2289.26998571
2018-02-07,1886.02109098
2018-02-08,1725.48500449
2018-02-09,1775.8642512299998
2018-02-10,1876.29565618
2018-02-11,1949.46458348
2018-02-12,2144.96971094
2018-02-13,2118.57325292
2018-02-14,2301.25846926
2018-02-15,1701.5800549900002
2018-02-16,2020.7571344499997
2018-02-17,1911.13875388
2018-02-18,2069.5832808100004
2018-02-19,2075.9081119
2018-02-20,1814.7307257500001
2018-02-21,2153.18256761
2018-02-22,1900.1022286500001
2018-02-23,1923.94810594
2018-02-24,1908.6076690500001
2018-02-25,2178.94060303
2018-02-26,1808.6903513899997
2018-02-27,2050.5457867500004
2018-02-28,1988.7990876400002
2018-03-01,2114.55574602
2018-03-02,1992.0137698199999
2018-03-03,2287.96379904
2018-03-04,1883.4658619699999
2018-03-05,1907.0313805199999
2018-03-06,1987.24003205
2018-03-07,1997.3377064000001
2018-03-08,2060.63080068
2018-03-09,1859.8459414
2018-03-10,1790.27322368
2018-03-11,1952.1103837699998
2018-03-12,2045.96783473
2018-03-13,2035.67628875
2018-03-14,1837.04036657
2018-03-15,1836.6462482900001
2018-03-16,1979.6517707199998
2018-03-17,1884.01541723
2018-03-18,1912.83293823
2018-03-19,1968.2806488300002
2018-03-20,1618.8790794999998
2018-03-21,1931.0252744000004
2018-03-22,1815.2247885000002
2018-03-23,1688.7576719200001
2018-03-24,1971.7649889799998
2018-03-25,1707.7314750699998
2018-03-26,1901.98506764
2018-03-27,1927.5102812399996
2018-03-28,1711.59273355
2018-03-29,1927.20122872
2018-03-30,2050.7646693
2018-03-31,1620.0744761699998
2018-04-01,2043.28180544
2018-04-02,1971.3924833300002
2018-04-03,2062.62929851
2018-04-04,1862.3189936899998
2018-04-05,1974.4629355700001
2018-04-06,1759.5313838299999
2018-04-07,2277.1655949299998
2018-04-08,2033.51734283
2018-04-09,1859.9240762299999
2018-04-10,2072.98846383
2018-04-11,2035.2535314200002
2018-04-12,1960.7092088699999
2018-04-13,2098.86336175
2018-04-14,1736.2593956800004
2018-04-15,2061.80501194
2018-04-16,1788.2306307899999
2018-04-17,2051.1370787799997
2018-04-18,2025.31797642
2018-04-19,2252.6722839000004
2018-04-20,1741.52296386
2018-04-21,2015.9059015799999
2018-04-22,2021.7394968400004
2018-04-23,1941.63376866
2018-04-24,2052.9108641999997
2018-04-25,1629.2324163400003
2018-04-26,1830.0883149699998
2018-04-27,1830.63050596
2018-04-28,1641.9470722
2018-04-29,2009.8862402
2018-04-30,1974.21911167
2018-05-01,2006.75790178
2018-05-02,1788.88684015
2018-05-03,1926.90065166
2018-05-04,1764.3785364900004
2018-05-05,2044.67831497
2018-05-06,1743.7819583699998
2018-05-07,1910.9001426200002
2018-05-08,1771.7941350400001
2018-05-09,2030.52956993
2018-05-10,1951.71177891
2018-05-11,1626.11210364
2018-05-12,2090.88834405
2018-05-13,1873.3385862199998
2018-05-14,1685.2577407499998
2018-05-15,1862.83474629
2018-05-16,2269.8589079599997
2018-05-17,1704.0572728000002
2018-05-18,1920.1399521199999
2018-05-19,1956.42390531
2018-05-20,1824.9891576299997
2018-05-21,1993.7891546900003
2018-05-22,1914.0241329699998
2018-05-23,2055.82025138
2018-05-24,1817.2536278100001
2018-05-25,2230.3769633499996
2018-05-26,2047.5140811400001
2018-05-27,2069.47089128
2018-05-28,1979.12400991
2018-05-29,1766.13684227
2018-05-30,2197.66213792
2018-05-31,2146.6541424800007
2018-06-01,2095.3747663599997
2018-06-02,1916.2784201600002
2018-06-03,2052.8074038
2018-06-04,2308.21075272
2018-06-05,2206.02827963
2018-06-06,1856.9579708300002
2018-06-07,1808.1699365
2018-06-08,1824.14042019
2018-06-09,1806.2073663899998
2018-06-10,1604.2009531
2018-06-11,1774.67101824
2018-06-12,1834.4065334400002
2018-06-13,1824.91423101
2018-06-14,1940.5172303799998
2018-06-15,1935.6945314900001
2018-06-16,2091.4422475399997
2018-06-17,1985.9890195300002
2018-06-18,2067.52291191
2018-06-19,2021.3086531499998
2018-06-20,2140.7853194499994
2018-06-21,2198.52012133
2018-06-22,1956.4368202
2018-06-23,2031.93798474
2018-06-24,2164.53085745
2018-06-25,1997.18013653
2018-06-26,1857.34384664
2018-06-27,1544.6588604899998
2018-06-28,1989.6592564599998
2018-06-29,1914.9106362699997
2018-06-30,1786.10409685
2018-07-01,1854.2928888299998
2018-07-02,1785.98063765
2018-07-03,1477.90259694
2018-07-04,1696.5444747200002
2018-07-05,1732.26600446
2018-07-06,2021.70276596
2018-07-07,1966.5696936800005
2018-07-08,1990.6447991700002
2018-07-09,1719.9260644800004
2018-07-10,1885.36065998
2018-07-11,1707.94250057
2018-07-12,1781.13321237
2018-07-13,1807.0351415300001
2018-07-14,1677.5126412700001
2018-07-15,1677.7782165600001
2018-07-16,1523.6129256899999
2018-07-17,2012.4420966599998
2018-07-18,2206.82668328
2018-07-19,2166.3274183599997
2018-07-20,1948.0877979699997
2018-07-21,1729.87819086
2018-07-22,2289.77231882
2018-07-23,2101.12072165
2018-07-24,2017.14294953
2018-07-25,2239.3241726500005
2018-07-26,2086.38022702
2018-07-27,2108.2240441900003
2018-07-28,1829.24880925
2018-07-29,2140.67066861
2018-07-30,1699.5778947399997
2018-07-31,1863.08296892
2018-08-01,1896.2832970399998
2018-08-02,1937.70903629
2018-08-03,2098.21487948
2018-08-04,2217.19453121
2018-08-05,2013.6299328
2018-08-06,1655.2504854100002
2018-08-07,1906.1153392600002
2018-08-08,1983.25085863
2018-08-09,1883.2502075000002
2018-08-10,2220.4145168799996
2018-08-11,2140.39050663
2018-08-12,1950.2752561900002
2018-08-13,1894.9208039100001
2018-08-14,1726.4558253700002
2018-08-15,2034.6632942500003
2018-08-16,1999.04769454
2018-08-17,1924.8842489499998
2018-08-18,2016.45331646
2018-08-19,1829.5458592899997
2018-08-20,1904.0723389300001
2018-08-21,1874.7522751600002
2018-08-22,2024.27417893
2018-08-23,1881.8083696299996
2018-08-24,1844.15356329
2018-08-25,1708.5631254800005
2018-08-26,2190.3030046000003
2018-08-27,2345.15580283
2018-08-28,1957.7134637200002
2018-08-29,1761.1475229100001
2018-08-30,1949.1010152700003
2018-08-31,1962.7562796
2018-09-01,1906.7117221999997
2018-09-02,1816.3033163300001
2018-09-03,1819.9159819099996
2018-09-04,1599.1065379
2018-09-05,1681.8273244399998
2018-09-06,1906.2900594499997
2018-09-07,1927.92194982
2018-09-08,1893.8193759100002
2018-09-09,2055.8702889700003
2018-09-10,1707.4751430500003
2018-09-11,1785.77470384
2018-09-12,2123.91441231
2018-09-13,1870.2980369299999
2018-09-14,1671.21893106
2018-09-15,1765.6999567299997
2018-09-16,1750.5701513499998
2018-09-17,1704.95767671
2018-09-18,1794.01368472
2018-09-19,1967.0933552099998
2018-09-20,1943.2619298199998
2018-09-21,1825.6125938899997
2018-09-22,1956.1559706799999
2018-09-23,1889.47737832
2018-09-24,1865.5084429399997
2018-09-25,2132.81737127
2018-09-26,1757.6338664000002
2018-09-27,1811.1535063799997
2018-09-28,1953.9182548700003
2018-09-29,1919.1068585899998
2018-09-30,2052.92794706
2018-10-01,1996.82334691
2018-10-02,1738.22269107
2018-10-03,1833.8644850100002
2018-10-04,1893.7091637899998
2018-10-05,1646.3367230100002
2018-10-06,1580.07876392
2018-10-07,1788.06671677
2018-10-08,1704.29599849
2018-10-09,1641.66631934
2018-10-10,1815.6339373
2018-10-11,2005.9172056000002
2018-10-12,1668.4458571300001
2018-10-13,1775.7847649600003
2018-10-14,1437.4178499700001
2018-10-15,2048.09602031
2018-10-16,1706.81942675
2018-10-17,1743.8500803000002
2018-10-18,1743.0592616699998
2018-10-19,1792.6587622599995
2018-10-20,1801.8250981200003
2018-10-21,1737.46404029
2018-10-22,1954.1995117999995
2018-10-23,1941.58331912
2018-10-24,1429.44168952
2018-10-25,1730.0399399199998
2018-10-26,1805.4150991100003
2018-10-27,1713.09651959
2018-10-28,1766.5139359000004
2018-10-29,1844.6041759
2018-10-30,1943.77140942
2018-10-31,2054.15229276
2018-11-01,1942.45938887
2018-11-02,1805.82471846
2018-11-03,2026.09185082
2018-11-04,1550.3357829400004
2018-11-05,1818.6887297199999
2018-11-06,1619.1839281500004
2018-11-07,1645.3384101000001
2018-11-08,1533.49890399
2018-11-09,1609.92896582
2018-11-10,1654.1492025299997
2018-11-11,1839.1397868699999
2018-11-12,1769.1719975700003
2018-11-13,1518.0725123900002
2018-11-14,1713.32337117
2018-11-15,1626.1511798299998
2018-11-16,1611.9272938399997
2018-11-17,1834.05099415
2018-11-18,1555.53746701
2018-11-19,1614.9694860999998
2018-11-20,1719.36765011
2018-11-21,1362.45016009
2018-11-22,1564.1342176400003
2018-11-23,1599.4843371199997
2018-11-24,1818.6799763800002
2018-11-25,1619.51112732
2018-11-26,1425.7790115100001
2018-11-27,1674.88312649
2018-11-28,1513.73742286
2018-11-29,1357.57238045
2018-11-30,1303.27812171
2018-12-01,1581.1173123699998
2018-12-02,1448.2453530799999
2018-12-03,1456.12664818
2018-12-04,1756.5000920300001
2018-12-05,1651.31110179
2018-12-06,1715.97570217
2018-12-07,1456.1953555700002
2018-12-08,1607.2523634000001
2018-12-09,1616.83358837
2018-12-10,1572.97283382
2018-12-11,1585.81901023
2018-12-12,1522.3577914900002
2018-12-13,1659.58826418
2018-12-14,1850.0953823100003
2018-12-15,1880.8731813599998
2018-12-16,1452.3487526100002
2018-12-17,2020.9755113699998
2018-12-18,1626.5783485400002
2018-12-19,1895.4295846399998
2018-12-20,1715.12806589
2018-12-21,1780.95900116
2018-12-22,2206.27646281
2018-12-23,2215.44952443
2018-12-24,1923.0171509699999
2018-12-25,2005.78673875
2018-12-26,1978.72660938
2018-12-27,2191.9165984499996
2018-12-28,2105.47068908
2018-12-29,1740.31251107
2018-12-30,2213.91108006
2018-12-31,1953.4084288499998
2019-01-01,1873.72870449
2019-01-02,1905.5404075999998
2019-01-03,1956.6678381999998
2019-01-04,1882.07925017
2019-01-05,2049.77107591
2019-01-06,1779.09508434
2019-01-07,1786.3758507700002
2019-01-08,2133.44683492
2019-01-09,2074.16978699
2019-01-10,1975.84515048
2019-01-11,1874.2591855800001
2019-01-12,1742.12273992
2019-01-13,1726.67709438
2019-01-14,1882.49425343
2019-01-15,1671.20358949
2019-01-16,1687.57927963
2019-01-17,1610.98759589
2019-01-18,1745.9179774899999
2019-01-19,1680.0773206200001
2019-01-20,1976.9226650800001
2019-01-21,1894.9190751599997
2019-01-22,1645.9003654
2019-01-23,1847.6727809599997
2019-01-24,2047.98899317
2019-01-25,1749.8233922199997
2019-01-26,1894.8801991
2019-01-27,1728.4078481300003
2019-01-28,1836.6632139199999
2019-01-29,1848.1498014899998
2019-01-30,1721.22346169
2019-01-31,1966.5362742900002
2019-02-01,2008.11076701
2019-02-02,1818.9261846200002
2019-02-03,1739.7432228399998
2019-02-04,1854.5881124800003
2019-02-05,1854.71081291
2019-02-06,2071.79051765
2019-02-07,2191.7414112200004
2019-02-08,2058.4105359899995
2019-02-09,1892.7526407800003
2019-02-10,1763.6207547499998
2019-02-11,1835.6379816500003
2019-02-12,1634.3160217500001
2019-02-13,1948.1375561800003
2019-02-14,1788.680398
2019-02-15,1613.96547377
2019-02-16,1897.3657217100001
2019-02-17,2006.6723593600002
2019-02-18,1966.9041007900003
2019-02-19,1986.59295015
2019-02-20,1662.76184521
2019-02-21,1522.21560858
2019-02-22,2064.01280561
2019-02-23,1812.93940867
2019-02-24,1742.0554214599997
2019-02-25,1826.3534586199999
2019-02-26,2048.3451714200005
2019-02-27,1795.1631841499998
2019-02-28,1905.29594103
2019-03-01,2055.48611973
2019-03-02,1675.3215370500002
2019-03-03,1846.3842998100001
2019-03-04,1740.9599156900001
2019-03-05,1891.5236300200002
2019-03-06,1638.4368434499997
2019-03-07,1813.1588518400001
2019-03-08,1859.5342072899998
2019-03-09,1749.54420613
2019-03-10,1719.08668276
2019-03-11,1805.8217935799998
2019-03-12,1819.0042765100002
2019-03-13,1723.5431503500004
2019-03-14,1975.06437664
2019-03-15,1943.62448995
2019-03-16,2059.86301366
2019-03-17,1841.7807119500003
2019-03-18,2034.87480548
2019-03-19,2197.3087186499997
2019-03-20,2039.6997922999997
2019-03-21,1823.0304075199997
2019-03-22,2039.6470199399998
2019-03-23,1830.44886278
2019-03-24,1890.6763025200003
2019-03-25,1879.2009621899997
2019-03-26,1711.4149562900002
2019-03-27,1910.5205172900005
2019-03-28,1872.8169098800001
2019-03-29,1900.9820855200003
2019-03-30,1792.17372903
2019-03-31,1782.1142550800002
2019-04-01,1761.8467373
2019-04-02,2076.98978878
2019-04-03,1917.10298824
2019-04-04,1904.4635302999998
2019-04-05,2089.82307281
2019-04-06,1818.3475971199998
2019-04-07,1848.01644481
2019-04-08,1980.5444404300001
2019-04-09,1764.92556114
2019-04-10,1961.7853946300002
2019-04-11,2077.78509796
2019-04-12,1988.0657148100001
2019-04-13,1753.7211936899998
2019-04-14,1582.4237387599997
2019-04-15,1891.4697224700003
2019-04-16,1889.06869368
2019-04-17,1802.14980905
2019-04-18,1934.9195866
2019-04-19,1978.43301725
2019-04-20,1695.59103814
2019-04-21,2075.31279868
2019-04-22,1745.12693315
2019-04-23,1546.4812103500003
2019-04-24,2168.1749264100004
2019-04-25,1881.80087588
2019-04-26,1978.9474489899999
2019-04-27,1766.9209272499997
2019-04-28,2085.45393039
2019-04-29,2108.4546995200003
2019-04-30,1835.48463465
2019-05-01,2203.12521893
2019-05-02,2364.71081505
2019-05-03,1981.27225085
2019-05-04,1710.62915441
2019-05-05,1675.3723039700003
2019-05-06,1963.8116871700004
2019-05-07,1679.8193290599997
2019-05-08,2012.3076521899998
2019-05-09,1981.95654809
2019-05-10,1686.24361638
2019-05-11,1750.1233820899997
2019-05-12,2079.08015488
2019-05-13,2199.7005033600003
2019-05-14,2032.68789564
2019-05-15,2054.8590738
2019-05-16,2053.5157945199994
2019-05-17,2114.76659937
2019-05-18,2047.2873174899999
2019-05-19,2163.16729304
2019-05-20,2198.5999113199996
2019-05-21,2114.9814146000003
2019-05-22,2264.23831345
2019-05-23,2138.9629164
2019-05-24,2104.38316682
2019-05-25,1878.1188017499999
2019-05-26,2158.3861389799995
2019-05-27,2276.81338885
2019-05-28,2242.9503140600004
2019-05-29,2362.0836264500003
2019-05-30,2188.2064931699997
2019-05-31,1667.5372363
2019-06-01,2046.92190914
2019-06-02,1755.9455402
2019-06-03,1686.49326951
2019-06-04,2142.9129631700002
2019-06-05,2159.4266551600003
2019-06-06,2084.68994068
2019-06-07,2081.492469
2019-06-08,1623.36472651
2019-06-09,1900.4906380599998
2019-06-10,2064.33001618
2019-06-11,1898.0871948699998
2019-06-12,1746.3697611300001
2019-06-13,1996.9551359000002
2019-06-14,2230.4495471699997
2019-06-15,1903.70156593
2019-06-16,1699.36012488
2019-06-17,1780.2997939400002
2019-06-18,2154.03825829
2019-06-19,2318.25494722
2019-06-20,1911.8160385200001
2019-06-21,1788.73246862
2019-06-22,1884.9791473100004
2019-06-23,2343.73531107
2019-06-24,2314.59827261
2019-06-25,1946.10744515
2019-06-26,2246.56503874
2019-06-27,1975.1012512800003
2019-06-28,2219.76443511
2019-06-29,2283.7659754999995
2019-06-30,2004.9186043700001
2019-07-01,1914.43823662
2019-07-02,2092.88960184
2019-07-03,2244.7475464900003
2019-07-04,2171.34208402
2019-07-05,2438.3968428199996
2019-07-06,2275.61747346
2019-07-07,1958.11655545
2019-07-08,2292.4605612700007
2019-07-09,1996.27502267
2019-07-10,1698.14297124
2019-07-11,1691.8666746000004
2019-07-12,2117.42668665
2019-07-13,1806.88220922
2019-07-14,1853.2298568799997
2019-07-15,1888.9174649
2019-07-16,2087.69846283
2019-07-17,1727.0018744799997
2019-07-18,1584.6054160400001
2019-07-19,1546.10278562
2019-07-20,2262.54991704
2019-07-21,1900.05119006
2019-07-22,2028.8804359699998
2019-07-23,1839.22742398
2019-07-24,1787.4088606099997
2019-07-25,1931.1615057900003
2019-07-26,2121.51899261
2019-07-27,1933.0414724100003
2019-07-28,2213.9657103199997
2019-07-29,2139.74585484
2019-07-30,1835.2274178400003
2019-07-31,2191.11582214
2019-08-01,1821.73246753
2019-08-02,2157.18839341
2019-08-03,2189.97791508
2019-08-04,2107.2221317599997
2019-08-05,1829.7581814
2019-08-06,2058.30524692
2019-08-07,1983.3269650999996
2019-08-08,1845.3597425399998
2019-08-09,1902.8340297199998
2019-08-10,1927.19033865
2019-08-11,1942.8457089
2019-08-12,1713.0435980099999
2019-08-13,2037.59047834
2019-08-14,1958.7017039700004
2019-08-15,2016.34796972
2019-08-16,1888.8352604000002
2019-08-17,1635.38250195
2019-08-18,1604.17234292
2019-08-19,2079.1694804500003
2019-08-20,1959.19008955
2019-08-21,1752.2258733800002
2019-08-22,1816.4987994300002
2019-08-23,1953.97394501
2019-08-24,2030.0910072400002
2019-08-25,1959.0790424099998
2019-08-26,1745.6703081499998
2019-08-27,1721.48335977
2019-08-28,1921.3703185499999
2019-08-29,2096.4174430000003
2019-08-30,2034.46053373
2019-08-31,2099.03741901
2019-09-01,1807.5622689499999
2019-09-02,1891.26124703
2019-09-03,2088.97833529
2019-09-04,1737.34474772
2019-09-05,2099.19293406
2019-09-06,2012.39638382
2019-09-07,1901.71813665
2019-09-08,2234.24727421
2019-09-09,1857.7115907500004
2019-09-10,2312.34868133
2019-09-11,2334.7777566600003
2019-09-12,2004.5120675899998
2019-09-13,1902.54043167
2019-09-14,1958.5247188
2019-09-15,1855.7430038
2019-09-16,2066.7586721899997
2019-09-17,1884.64137449
2019-09-18,2209.1258866800003
2019-09-19,1886.54501485
2019-09-20,1919.5380481399998
2019-09-21,2098.40048063
2019-09-22,2095.52728871
2019-09-23,1457.19540269
2019-09-24,2000.9615002199998
2019-09-25,1992.82475804
2019-09-26,2170.1417293400004
2019-09-27,1684.26327785
2019-09-28,2010.6648715699998
2019-09-29,1721.00156166
2019-09-30,1666.0132903
2019-10-01,1835.7649735699997
2019-10-02,1887.2002149099999
2019-10-03,1875.3839922599998
2019-10-04,1865.30367596
2019-10-05,1994.1481139500002
2019-10-06,1878.9909896200002
2019-10-07,1962.2041595
2019-10-08,2052.6592002300004
2019-10-09,1755.3661518800002
2019-10-10,2058.46657648
2019-10-11,1977.8301372299998
2019-10-12,1683.2624243799999
2019-10-13,1791.18085575
2019-10-14,1711.3203092100005
2019-10-15,1938.3945807200002
2019-10-16,1816.63647841
2019-10-17,1900.4038195400003
2019-10-18,2024.94346328
2019-10-19,1793.3072357099998
2019-10-20,1840.8434480399997
2019-10-21,2008.13255238
2019-10-22,2134.71592037
2019-10-23,2131.0704106900002
