Date,supply/profit_relative
2014-03-26,0.654734191807147
2014-03-27,0.59145238056402
2014-03-28,0.601244858226325
2014-03-29,0.593642268503762
2014-03-30,0.590941037751791
2014-03-31,0.591723914434241
2014-04-01,0.601707133460689
2014-04-02,0.580794294583335
2014-04-03,0.596478393154567
2014-04-04,0.599400786837229
2014-04-05,0.617558957298756
2014-04-06,0.615985686973903
2014-04-07,0.587874296666919
2014-04-08,0.608195107969235
2014-04-09,0.580160480015098
2014-04-10,0.562672684534821
2014-04-11,0.587712710288396
2014-04-12,0.588720231803213
2014-04-13,0.582495934163205
2014-04-14,0.634510801280049
2014-04-15,0.663514429280458
2014-04-16,0.664898496122917
2014-04-17,0.637295767415467
2014-04-18,0.624361551958045
2014-04-19,0.649212839154632
2014-04-20,0.641496621819417
2014-04-21,0.638731415954918
2014-04-22,0.623722226819478
2014-04-23,0.628729747606373
2014-04-24,0.657385202503465
2014-04-25,0.611677004241151
2014-04-26,0.606221023233304
2014-04-27,0.572731416115263
2014-04-28,0.581787092393224
2014-04-29,0.591261553623505
2014-04-30,0.59789707281054
2014-05-01,0.627106551404063
2014-05-02,0.611828164036229
2014-05-03,0.575021101750115
2014-05-04,0.57347359128186
2014-05-05,0.574351692735834
2014-05-06,0.569939561854354
2014-05-07,0.588453246794481
2014-05-08,0.582141325905251
2014-05-09,0.623320742424466
2014-05-10,0.632830460504352
2014-05-11,0.581538830170012
2014-05-12,0.586215767568642
2014-05-13,0.582761634585035
2014-05-14,0.602008579342154
2014-05-15,0.598482463983477
2014-05-16,0.602225471029311
2014-05-17,0.612473316619208
2014-05-18,0.599607888948578
2014-05-19,0.610514147030368
2014-05-20,0.658885814087758
2014-05-21,0.664905137779088
2014-05-22,0.693063974411436
2014-05-23,0.683895709710786
2014-05-24,0.694266416989219
2014-05-25,0.723543178396553
2014-05-26,0.728322111963678
2014-05-27,0.715307704574219
2014-05-28,0.729313352500709
2014-05-29,0.709659341419386
2014-05-30,0.756976182680484
2014-05-31,0.767178383346909
2014-06-01,0.763976632440475
2014-06-02,0.845393463129464
2014-06-03,0.852765164947197
2014-06-04,0.80056617658897
2014-06-05,0.834264354467263
2014-06-06,0.79539325273955
2014-06-07,0.816443932815794
2014-06-08,0.816450848035121
2014-06-09,0.791818807650281
2014-06-10,0.780308613236117
2014-06-11,0.706147498803786
2014-06-12,0.640940411712092
2014-06-13,0.675280469610195
2014-06-14,0.636351019786042
2014-06-15,0.679826720586719
2014-06-16,0.670864148396752
2014-06-17,0.701343436680356
2014-06-18,0.702859238564654
2014-06-19,0.669814183758363
2014-06-20,0.667565262483836
2014-06-21,0.674572706433738
2014-06-22,0.685017837193319
2014-06-23,0.665979556083405
2014-06-24,0.639918821282913
2014-06-25,0.613491779406932
2014-06-26,0.658036347223636
2014-06-27,0.694503600338523
2014-06-28,0.677745970553551
2014-06-29,0.695996039053277
2014-06-30,0.796337305950947
2014-07-01,0.781933579701589
2014-07-02,0.811901495138308
2014-07-03,0.804337613201837
2014-07-04,0.726705891958273
2014-07-05,0.727726975316182
2014-07-06,0.724500168298525
2014-07-07,0.705914683148551
2014-07-08,0.714908725127045
2014-07-09,0.699491175498929
