Date,supply/current_adjusted
2021-01-31,15209799.7227023
2021-02-01,15209953.5671376
2021-02-02,15210050.9485403
2021-02-03,15200237.7996034
2021-02-04,15200344.0630049
2021-02-05,15200741.7344891
2021-02-06,15200772.7573813
2021-02-07,15208033.0188558
2021-02-08,15210424.8529733
2021-02-09,15250633.9274838
2021-02-10,15251024.1746296
2021-02-11,15251534.0558286
2021-02-12,15252341.3818815
2021-02-13,15252754.1897526
2021-02-14,15254254.8594257
2021-02-15,15254511.4522337
2021-02-16,15255254.3892409
2021-02-17,15255697.5849568
2021-02-18,15257129.6649421
2021-02-19,15257888.9966178
