Date,mining/marketcap_thermocap_ratio
2016-02-23,"2,6921110036275603e-07"
2016-02-24,"2,651241022413939e-07"
2016-02-25,"2,6612837566629125e-07"
2016-02-26,"2,6627402648310197e-07"
2016-02-27,"2,7138161099374493e-07"
2016-02-28,"2,694265494832434e-07"
2016-02-29,"2,7348393219710314e-07"
2016-03-01,"2,7164640573902074e-07"
2016-03-02,"2,697481973759121e-07"
2016-03-03,"2,6218871287101815e-07"
2016-03-04,"2,612044482388173e-07"
2016-03-05,"2,498802716504069e-07"
2016-03-06,"2,5129783353748805e-07"
2016-03-07,"2,54328679562594e-07"
2016-03-08,"2,5644269249949364e-07"
2016-03-09,"2,5576557594858617e-07"
2016-03-10,"2,5687234110924244e-07"
2016-03-11,"2,599714026644249e-07"
2016-03-12,"2,564468925058209e-07"
2016-03-13,"2,558519319793139e-07"
2016-03-14,"2,560117630211973e-07"
2016-03-15,"2,568020336946843e-07"
2016-03-16,"2,5640746919422665e-07"
2016-03-17,"2,579540663981848e-07"
2016-03-18,"2,544634440836835e-07"
2016-03-19,"2,512627034121253e-07"
2016-03-20,"2,5285340038941566e-07"
2016-03-21,"2,517269406965719e-07"
2016-03-22,"2,5517425797005465e-07"
2016-03-23,"2,558548584432669e-07"
2016-03-24,"2,55001586843649e-07"
2016-03-25,"2,542386753703216e-07"
2016-03-26,"2,547828535802617e-07"
2016-03-27,"2,5664322713672785e-07"
2016-03-28,"2,5825007234707326e-07"
2016-03-29,"2,5517321629737203e-07"
2016-03-30,"2,518058405438479e-07"
2016-03-31,"2,529038908406924e-07"
2016-04-01,"2,531118354051525e-07"
2016-04-02,"2,5483280514311e-07"
2016-04-03,"2,54508969858937e-07"
2016-04-04,"2,542612672681185e-07"
2016-04-05,"2,554416789199588e-07"
2016-04-06,"2,555262890930388e-07"
2016-04-07,"2,5480869310852336e-07"
2016-04-08,"2,5495620124708537e-07"
2016-04-09,"2,521861838002951e-07"
2016-04-10,"2,539014950136426e-07"
2016-04-11,"2,5420929216428175e-07"
2016-04-12,"2,5637348084071306e-07"
2016-04-13,"2,561027717649201e-07"
2016-04-14,"2,5532584812373227e-07"
2016-04-15,"2,5683117809849796e-07"
2016-04-16,"2,588400376719893e-07"
2016-04-17,"2,582960857615154e-07"
2016-04-18,"2,570810461978046e-07"
2016-04-19,"2,574140554057454e-07"
2016-04-20,"2,6207767667569456e-07"
2016-04-21,"2,6570774559380614e-07"
2016-04-22,"2,6708290762763404e-07"
2016-04-23,"2,675482819698376e-07"
2016-04-24,"2,720587817903696e-07"
2016-04-25,"2,750760245479833e-07"
2016-04-26,"2,7757872227764813e-07"
2016-04-27,"2,73725213178346e-07"
2016-04-28,"2,6444183141217807e-07"
2016-04-29,"2,6779059746989405e-07"
2016-04-30,"2,6905498722584665e-07"
2016-05-01,"2,6806665225243924e-07"
2016-05-02,"2,6447122509687773e-07"
2016-05-03,"2,643028917262787e-07"
2016-05-04,"2,6447212450454853e-07"
2016-05-05,"2,6410264154590653e-07"
2016-05-06,"2,6660992221507883e-07"
2016-05-07,"2,704196623801918e-07"
2016-05-08,"2,6979277877182855e-07"
2016-05-09,"2,700369196352596e-07"
2016-05-10,"2,6752474757437613e-07"
2016-05-11,"2,660569803128021e-07"
2016-05-12,"2,643850507227988e-07"
2016-05-13,"2,660522687808064e-07"
2016-05-14,"2,665548414022347e-07"
2016-05-15,"2,673451982445362e-07"
2016-05-16,"2,66531863612698e-07"
2016-05-17,"2,644980476393103e-07"
2016-05-18,"2,6464508591072494e-07"
2016-05-19,"2,612756096008621e-07"
2016-05-20,"2,5663971235444026e-07"
2016-05-21,"2,5748692345807676e-07"
2016-05-22,"2,5649153905503376e-07"
2016-05-23,"2,5591276277680447e-07"
2016-05-24,"2,5740892755402837e-07"
2016-05-25,"2,5907072671024765e-07"
2016-05-26,"2,601609157569607e-07"
2016-05-27,"2,7112752709913223e-07"
2016-05-28,"2,847261975192017e-07"
2016-05-29,"2,986541077869131e-07"
2016-05-30,"3,0373482988784916e-07"
2016-05-31,"3,062532180101679e-07"
2016-06-01,"3,0583965970061147e-07"
2016-06-02,"3,0700106353801783e-07"
2016-06-03,"3,1728116782179776e-07"
2016-06-04,"3,2865265655275e-07"
2016-06-05,"3,286813307419983e-07"
2016-06-06,"3,318363578332825e-07"
2016-06-07,"3,314705904434238e-07"
2016-06-08,"3,289083542886922e-07"
2016-06-09,"3,2844659647258e-07"
2016-06-10,"3,2736959445771046e-07"
2016-06-11,"3,3132538180042593e-07"
2016-06-12,"3,629058474649138e-07"
2016-06-13,"3,8978805419553346e-07"
2016-06-14,"3,8755140922454645e-07"
2016-06-15,"3,8576648584364365e-07"
2016-06-16,"4,170895082024348e-07"
2016-06-17,"4,2185310923838645e-07"
2016-06-18,"4,2246897497237914e-07"
2016-06-19,"4,2341777875172517e-07"
2016-06-20,"4,1851508545198036e-07"
2016-06-21,"3,7984950091016e-07"
2016-06-22,"3,6325088029223334e-07"
2016-06-23,"3,3057942593429716e-07"
2016-06-24,"3,6713777057210167e-07"
2016-06-25,"3,749729775290367e-07"
2016-06-26,"3,577681506486061e-07"
2016-06-27,"3,5610298874122107e-07"
2016-06-28,"3,592754962887513e-07"
2016-06-29,"3,5070285186813005e-07"
2016-06-30,"3,5959618118562206e-07"
2016-07-01,"3,7250077088857046e-07"
2016-07-02,"3,78387328680638e-07"
2016-07-03,"3,713670042714322e-07"
2016-07-04,"3,6839058743933163e-07"
2016-07-05,"3,684847734302078e-07"
2016-07-06,"3,6842123757778087e-07"
2016-07-07,"3,51544973809394e-07"
2016-07-08,"3,5361204664818504e-07"
2016-07-09,"3,5530647226040883e-07"
2016-07-10,"3,5308092036423273e-07"
2016-07-11,"3,5408978711577615e-07"
2016-07-12,"3,57774386810753e-07"
2016-07-13,"3,605224266305867e-07"
2016-07-14,"3,575261803713022e-07"
2016-07-15,"3,605356709285549e-07"
2016-07-16,"3,607664846533436e-07"
2016-07-17,"3,635796161674964e-07"
2016-07-18,"3,670568083431876e-07"
2016-07-19,"3,6396334291097926e-07"
2016-07-20,"3,6250996992940783e-07"
2016-07-21,"3,5922772949381427e-07"
2016-07-22,"3,5725811421937306e-07"
2016-07-23,"3,545598354834404e-07"
2016-07-24,"3,55026803831627e-07"
2016-07-25,"3,5444630703690665e-07"
2016-07-26,"3,521936619814662e-07"
2016-07-27,"3,521560883841271e-07"
2016-07-28,"3,5315614104978706e-07"
2016-07-29,"3,529460394629001e-07"
2016-07-30,"3,528080559002283e-07"
2016-07-31,"3,4232246404510244e-07"
2016-08-01,"3,3291920829844796e-07"
2016-08-02,"3,1749800244561893e-07"
2016-08-03,"2,963232399002396e-07"
2016-08-04,"3,092593906925319e-07"
2016-08-05,"3,0855862383187533e-07"
2016-08-06,"3,095309812969133e-07"
2016-08-07,"3,169426724844847e-07"
2016-08-08,"3,16141670860193e-07"
2016-08-09,"3,1424419776466023e-07"
2016-08-10,"3,157217760288851e-07"
2016-08-11,"3,163718971324392e-07"
2016-08-12,"3,1307459977385003e-07"
2016-08-13,"3,1298648710053017e-07"
2016-08-14,"3,068952187584928e-07"
2016-08-15,"3,028450104145989e-07"
2016-08-16,"3,04372612871012e-07"
2016-08-17,"3,057450801219646e-07"
2016-08-18,"3,0500325976645995e-07"
2016-08-19,"3,0462664241100383e-07"
2016-08-20,"3,06394488757481e-07"
2016-08-21,"3,0812974825253046e-07"
2016-08-22,"3,0818094598861137e-07"
2016-08-23,"3,087311857115651e-07"
2016-08-24,"3,067942774324595e-07"
2016-08-25,"3,0438492211680403e-07"
2016-08-26,"3,055550553601128e-07"
2016-08-27,"3,0319809708759967e-07"
2016-08-28,"3,0205932379413656e-07"
2016-08-29,"3,0308107656273886e-07"
2016-08-30,"3,0339621061891574e-07"
2016-08-31,"3,0191945142588384e-07"
2016-09-01,"3,011843498006684e-07"
2016-09-02,"3,016651863574518e-07"
2016-09-03,"3,0491572417141173e-07"
2016-09-04,"3,177906850456769e-07"
2016-09-05,"3,184180999474861e-07"
2016-09-06,"3,194896483952777e-07"
2016-09-07,"3,215889427163506e-07"
2016-09-08,"3,2680382349781724e-07"
2016-09-09,"3,265841372011956e-07"
2016-09-10,"3,2680513112941104e-07"
2016-09-11,"3,249990125564617e-07"
2016-09-12,"3,1771381355265344e-07"
2016-09-13,"3,1808499238375193e-07"
2016-09-14,"3,18645248238231e-07"
2016-09-15,"3,177279923435823e-07"
2016-09-16,"3,171000434329315e-07"
2016-09-17,"3,1669658613786904e-07"
2016-09-18,"3,171196860041993e-07"
2016-09-19,"3,17604400796314e-07"
2016-09-20,"3,170342778745273e-07"
2016-09-21,"3,109017740408558e-07"
2016-09-22,"3,104527756324754e-07"
2016-09-23,"3,114806373491758e-07"
2016-09-24,"3,134909050401525e-07"
2016-09-25,"3,124338797952582e-07"
2016-09-26,"3,136795367659752e-07"
2016-09-27,"3,1377815205920746e-07"
2016-09-28,"3,134692233261654e-07"
2016-09-29,"3,1361279779522253e-07"
2016-09-30,"3,1391531147151156e-07"
2016-10-01,"3,175542618114147e-07"
2016-10-02,"3,1650952432620455e-07"
2016-10-03,"3,165477894382757e-07"
2016-10-04,"3,151163167289781e-07"
2016-10-05,"3,1540158983738945e-07"
2016-10-06,"3,156356665212167e-07"
2016-10-07,"3,16768050244495e-07"
2016-10-08,"3,1829561433933125e-07"
2016-10-09,"3,174574918514019e-07"
2016-10-10,"3,174411718880732e-07"
2016-10-11,"3,249597397577993e-07"
2016-10-12,"3,281981243381077e-07"
2016-10-13,"3,269590602545039e-07"
2016-10-14,"3,270360834110654e-07"
2016-10-15,"3,280263116044107e-07"
2016-10-16,"3,285767898697908e-07"
2016-10-17,"3,2741278454855334e-07"
2016-10-18,"3,265175718006712e-07"
2016-10-19,"3,2401908249053305e-07"
2016-10-20,"3,2177867343838107e-07"
2016-10-21,"3,2227369923421966e-07"
2016-10-22,"3,272845435140974e-07"
2016-10-23,"3,331841309965337e-07"
2016-10-24,"3,3135103805750064e-07"
2016-10-25,"3,33486197217912e-07"
2016-10-26,"3,386716817692571e-07"
2016-10-27,"3,478264555817596e-07"
2016-10-28,"3,498870935202716e-07"
2016-10-29,"3,601054765490131e-07"
2016-10-30,"3,58736079134428e-07"
2016-10-31,"3,5543694996696896e-07"
2016-11-01,"3,664393166116892e-07"
2016-11-02,"3,685712802004721e-07"
2016-11-03,"3,680027693624999e-07"
2016-11-04,"3,54879747490216e-07"
2016-11-05,"3,5701001166170773e-07"
2016-11-06,"3,603385482556079e-07"
2016-11-07,"3,5762755984464055e-07"
2016-11-08,"3,580811249538051e-07"
2016-11-09,"3,6744915986596423e-07"
2016-11-10,"3,6129016197480456e-07"
2016-11-11,"3,6105427155248307e-07"
2016-11-12,"3,580846667981149e-07"
2016-11-13,"3,5072128107964915e-07"
2016-11-14,"3,5372948499519596e-07"
2016-11-15,"3,5797772594658154e-07"
2016-11-16,"3,6364465582069524e-07"
2016-11-17,"3,734579970559148e-07"
2016-11-18,"3,730068632068521e-07"
2016-11-19,"3,7571497461596634e-07"
2016-11-20,"3,7201062305094235e-07"
2016-11-21,"3,6790334796153526e-07"
2016-11-22,"3,709380205197034e-07"
2016-11-23,"3,7132944488012846e-07"
2016-11-24,"3,6894025880271873e-07"
2016-11-25,"3,6695334513758017e-07"
2016-11-26,"3,66564338524952e-07"
2016-11-27,"3,650370938090775e-07"
2016-11-28,"3,6450028087736093e-07"
2016-11-29,"3,6454001400764247e-07"
2016-11-30,"3,6764531546670397e-07"
2016-12-01,"3,7265330622779566e-07"
2016-12-02,"3,8203973031055634e-07"
2016-12-03,"3,801703926034573e-07"
2016-12-04,"3,794058691879704e-07"
2016-12-05,"3,743840249098774e-07"
2016-12-06,"3,751476983351318e-07"
2016-12-07,"3,7753005419977145e-07"
2016-12-08,"3,803743469459558e-07"
2016-12-09,"3,811921477799073e-07"
2016-12-10,"3,828139261277256e-07"
2016-12-11,"3,801205279436338e-07"
2016-12-12,"3,831851152682524e-07"
2016-12-13,"3,8482077817162575e-07"
2016-12-14,"3,8378912198989634e-07"
2016-12-15,"3,8347997122388096e-07"
2016-12-16,"3,839605398457115e-07"
2016-12-17,"3,880966042483074e-07"
2016-12-18,"3,8838086295497606e-07"
2016-12-19,"3,893093205855582e-07"
2016-12-20,"3,888116806551625e-07"
2016-12-21,"3,9954973316307733e-07"
2016-12-22,"4,1985917757716066e-07"
2016-12-23,"4,399483014672527e-07"
2016-12-24,"4,4112604974332456e-07"
2016-12-25,"4,276848866344782e-07"
2016-12-26,"4,396617800623164e-07"
2016-12-27,"4,4772109371557744e-07"
2016-12-28,"4,6550137932182896e-07"
2016-12-29,"4,7362706888143746e-07"
2016-12-30,"4,6497257171600613e-07"
2016-12-31,"4,6660952013680966e-07"
2017-01-01,"4,7569637563361483e-07"
2017-01-02,"4,918254050521584e-07"
2017-01-03,"4,946875469822029e-07"
2017-01-04,"5,233135670305296e-07"
2017-01-05,"5,089635429745873e-07"
2017-01-06,"4,524209199300296e-07"
2017-01-07,"4,223719300214843e-07"
2017-01-08,"4,4436929526767637e-07"
2017-01-09,"4,3302752867696486e-07"
2017-01-10,"4,363958395472552e-07"
2017-01-11,"4,091396413838295e-07"
2017-01-12,"3,785417022810434e-07"
2017-01-13,"3,894635614944765e-07"
2017-01-14,"3,994308141049034e-07"
2017-01-15,"3,9472759494644655e-07"
2017-01-16,"3,9881852898714027e-07"
2017-01-17,"4,208169960543898e-07"
2017-01-18,"4,249172526141415e-07"
2017-01-19,"4,283558922310282e-07"
2017-01-20,"4,287504002451909e-07"
2017-01-21,"4,388215801477847e-07"
2017-01-22,"4,4181207525887023e-07"
2017-01-23,"4,396886366954062e-07"
2017-01-24,"4,3255078742607117e-07"
2017-01-25,"4,2658557609239483e-07"
2017-01-26,"4,3182909596897686e-07"
2017-01-27,"4,3669403035313554e-07"
2017-01-28,"4,3795899626618137e-07"
2017-01-29,"4,368177198659505e-07"
2017-01-30,"4,35709674884041e-07"
2017-01-31,"4,465440274725138e-07"
2017-02-01,"4,6067787437938504e-07"
2017-02-02,"4,6983494248369636e-07"
2017-02-03,"4,784305299810606e-07"
2017-02-04,"4,807115274950058e-07"
2017-02-05,"4,816104331232e-07"
2017-02-06,"4,812986628276865e-07"
2017-02-07,"4,909387526102103e-07"
2017-02-08,"4,955981304251081e-07"
2017-02-09,"4,818387109387827e-07"
2017-02-10,"4,603546913713475e-07"
2017-02-11,"4,7429028874404764e-07"
2017-02-12,"4,7210449932336273e-07"
2017-02-13,"4,692586126930017e-07"
2017-02-14,"4,7112802722124887e-07"
2017-02-15,"4,724410053080639e-07"
2017-02-16,"4,798254737238031e-07"
2017-02-17,"4,890960291664429e-07"
2017-02-18,"4,960524134163372e-07"
2017-02-19,"4,922658712925739e-07"
2017-02-20,"4,934229965818676e-07"
2017-02-21,"5,124851435217254e-07"
2017-02-22,"5,219400144351081e-07"
2017-02-23,"5,327902170686823e-07"
2017-02-24,"5,498346618554335e-07"
2017-02-25,"5,417284306431802e-07"
2017-02-26,"5,386589147599749e-07"
2017-02-27,"5,486979644791059e-07"
2017-02-28,"5,509944323492946e-07"
2017-03-01,"5,572889574616564e-07"
2017-03-02,"5,724868983126832e-07"
2017-03-03,"5,870570839696862e-07"
2017-03-04,"5,866778017700774e-07"
2017-03-05,"5,806041975022354e-07"
2017-03-06,"5,86533487072682e-07"
2017-03-07,"5,755448573866403e-07"
2017-03-08,"5,476922803196751e-07"
2017-03-09,"5,387556211040511e-07"
2017-03-10,"5,506240184104891e-07"
2017-03-11,"5,362064993537734e-07"
2017-03-12,"5,480503244398592e-07"
2017-03-13,"5,629166088089599e-07"
2017-03-14,"5,664895645572151e-07"
2017-03-15,"5,690182240945063e-07"
2017-03-16,"5,545356792052066e-07"
2017-03-17,"5,124440724621796e-07"
2017-03-18,"4,677732961644409e-07"
2017-03-19,"4,576088073618849e-07"
2017-03-20,"4,67848466896858e-07"
2017-03-21,"4,899260722408745e-07"
2017-03-22,"4,747544589056878e-07"
2017-03-23,"4,669188343032816e-07"
2017-03-24,"4,465307563957514e-07"
2017-03-25,"4,179591783872872e-07"
2017-03-26,"4,363461844054297e-07"
2017-03-27,"4,496272204729132e-07"
2017-03-28,"4,6865117870151135e-07"
2017-03-29,"4,640211814420939e-07"
2017-03-30,"4,647488220155109e-07"
2017-03-31,"4,738413582753707e-07"
2017-04-01,"4,855686576534745e-07"
2017-04-02,"4,86760860996434e-07"
2017-04-03,"5,071310787982307e-07"
2017-04-04,"5,111410856270199e-07"
2017-04-05,"5,040485163557785e-07"
2017-04-06,"5,200025164978956e-07"
2017-04-07,"5,29809168724676e-07"
2017-04-08,"5,280922730853208e-07"
2017-04-09,"5,299591900711773e-07"
2017-04-10,"5,368158048040196e-07"
2017-04-11,"5,38079735599448e-07"
2017-04-12,"5,39267407375137e-07"
2017-04-13,"5,256720504083294e-07"
2017-04-14,"5,205843031597607e-07"
2017-04-15,"5,207607298728027e-07"
2017-04-16,"5,193741697478368e-07"
2017-04-17,"5,189607288251179e-07"
2017-04-18,"5,281002705659511e-07"
2017-04-19,"5,281815677835052e-07"
2017-04-20,"5,374427603051614e-07"
2017-04-21,"5,464409606084443e-07"
2017-04-22,"5,447592992810425e-07"
2017-04-23,"5,445862340740479e-07"
2017-04-24,"5,465819860510415e-07"
2017-04-25,"5,55214766558767e-07"
2017-04-26,"5,643655367718933e-07"
2017-04-27,"5,760495128271598e-07"
2017-04-28,"5,817487049003984e-07"
2017-04-29,"5,867930474224613e-07"
2017-04-30,"5,859335727944338e-07"
2017-05-01,"6,129070029106227e-07"
2017-05-02,"6,292023227278521e-07"
2017-05-03,"6,406466299925709e-07"
2017-05-04,"6,751309900617468e-07"
2017-05-05,"6,808332712324311e-07"
2017-05-06,"6,75780832448485e-07"
2017-05-07,"6,771745989055773e-07"
2017-05-08,"6,948107157011628e-07"
2017-05-09,"7,385211839176186e-07"
2017-05-10,"7,519171650444774e-07"
2017-05-11,"7,852022025846823e-07"
2017-05-12,"7,581748151097399e-07"
2017-05-13,"7,311911452288987e-07"
2017-05-14,"7,647956344959642e-07"
2017-05-15,"7,430765835902754e-07"
2017-05-16,"7,348148111748646e-07"
2017-05-17,"7,630814033234116e-07"
2017-05-18,"7,767950280820971e-07"
2017-05-19,"8,184828610523181e-07"
2017-05-20,"8,416140983921076e-07"
2017-05-21,"8,636145709853408e-07"
2017-05-22,"9,046354238360438e-07"
2017-05-23,"9,275428327666626e-07"
2017-05-24,"9,937711479369522e-07"
2017-05-25,"1,0812914547843991e-06"
2017-05-26,"1,0107608782212523e-06"
2017-05-27,"8,81714970269273e-07"
2017-05-28,"9,213545628025296e-07"
2017-05-29,"9,34823727632627e-07"
2017-05-30,"9,406586758667674e-07"
2017-05-31,"9,320087804733158e-07"
2017-06-01,"9,905170552501301e-07"
2017-06-02,"1,0007019202394272e-06"
2017-06-03,"1,037204864085439e-06"
2017-06-04,"1,0345786687008271e-06"
2017-06-05,"1,0651087894876006e-06"
2017-06-06,"1,158499430324164e-06"
2017-06-07,"1,1479882958017765e-06"
2017-06-08,"1,1191195003420186e-06"
2017-06-09,"1,1458307097852584e-06"
2017-06-10,"1,1566878636493168e-06"
2017-06-11,"1,1818922519167633e-06"
2017-06-12,"1,1362374499439657e-06"
2017-06-13,"1,092930967335878e-06"
2017-06-14,"1,0694964114734189e-06"
2017-06-15,"9,443025096269954e-07"
2017-06-16,"9,78602264122869e-07"
2017-06-17,"1,0206923305027938e-06"
2017-06-18,"1,0237430694462382e-06"
2017-06-19,"1,0173151102588104e-06"
2017-06-20,"1,0555818684534538e-06"
2017-06-21,"1,0713404774116093e-06"
2017-06-22,"1,0574341329332488e-06"
2017-06-23,"1,0708289065763244e-06"
2017-06-24,"1,0481150126665804e-06"
2017-06-25,"1,0065984177614148e-06"
2017-06-26,"9,66320083740732e-07"
2017-06-27,"9,422140392472999e-07"
2017-06-28,"9,921627174139395e-07"
2017-06-29,"1,0002596291777168e-06"
2017-06-30,"9,82402094904238e-07"
2017-07-01,"9,582426878217758e-07"
2017-07-02,"9,522835057865473e-07"
2017-07-03,"9,782153662350983e-07"
2017-07-04,"1,0053734216639535e-06"
2017-07-05,"9,953263855483402e-07"
2017-07-06,"1,0019381089461767e-06"
2017-07-07,"9,811186963401564e-07"
2017-07-08,"9,676716757871938e-07"
2017-07-09,"9,768068263300937e-07"
2017-07-10,"9,399831550026716e-07"
2017-07-11,"8,950103881321315e-07"
2017-07-12,"8,923035353842406e-07"
2017-07-13,"9,008962283511834e-07"
2017-07-14,"8,65132496778566e-07"
2017-07-15,"7,885812204257248e-07"
2017-07-16,"7,32740955073186e-07"
2017-07-17,"7,772903014670075e-07"
2017-07-18,"8,598649399246213e-07"
2017-07-19,"8,711240563052962e-07"
2017-07-20,"9,370268270728279e-07"
2017-07-21,"1,0208188619071108e-06"
2017-07-22,"1,0414886427241234e-06"
2017-07-23,"1,0370190183047435e-06"
2017-07-24,"1,0285599451682191e-06"
2017-07-25,"9,77769763250597e-07"
2017-07-26,"9,290969317999634e-07"
2017-07-27,"9,535363418552187e-07"
2017-07-28,"1,014053987426095e-06"
2017-07-29,"1,0054903074808691e-06"
2017-07-30,"9,900598489416934e-07"
2017-07-31,"1,0191598839894749e-06"
2017-08-01,"1,0213908130661085e-06"
2017-08-02,"9,960090387001238e-07"
2017-08-03,"1,0045238261678488e-06"
2017-08-04,"1,0327777542042881e-06"
2017-08-05,"1,1471983247675076e-06"
2017-08-06,"1,1726345662961958e-06"
2017-08-07,"1,2003616470590057e-06"
2017-08-08,"1,238155284689942e-06"
2017-08-09,"1,2080057589387658e-06"
2017-08-10,"1,2236205826005338e-06"
2017-08-11,"1,2632655241155759e-06"
2017-08-12,"1,356447401851195e-06"
2017-08-13,"1,4442085483940937e-06"
2017-08-14,"1,4905676672623218e-06"
2017-08-15,"1,4862343619828234e-06"
2017-08-16,"1,481084056127681e-06"
2017-08-17,"1,5388797692968975e-06"
2017-08-18,"1,4930918676687094e-06"
2017-08-19,"1,4359604702901925e-06"
2017-08-20,"1,4364944708038616e-06"
2017-08-21,"1,4117585497916447e-06"
2017-08-22,"1,3747423591035692e-06"
2017-08-23,"1,4469880496446173e-06"
2017-08-24,"1,4596389947707864e-06"
2017-08-25,"1,5154066884511541e-06"
2017-08-26,"1,4976443775800014e-06"
2017-08-27,"1,5027813306321257e-06"
2017-08-28,"1,4871086376552541e-06"
2017-08-29,"1,5371449355686246e-06"
2017-08-30,"1,5709702247800875e-06"
2017-08-31,"1,5985269485556398e-06"
2017-09-01,"1,6373008561971957e-06"
2017-09-02,"1,596898174045947e-06"
2017-09-03,"1,5621575262521451e-06"
2017-09-04,"1,4925440306398457e-06"
2017-09-05,"1,4528604137657192e-06"
2017-09-06,"1,5275572584127443e-06"
2017-09-07,"1,5326200380382035e-06"
2017-09-08,"1,4958135653093253e-06"
2017-09-09,"1,4332348113634149e-06"
2017-09-10,"1,3955742053287324e-06"
2017-09-11,"1,3921446082690081e-06"
2017-09-12,"1,4001022826994406e-06"
2017-09-13,"1,2904731748373747e-06"
2017-09-14,"1,186554036117451e-06"
2017-09-15,"1,115799712711898e-06"
2017-09-16,"1,217601468102534e-06"
2017-09-17,"1,1871923834485768e-06"
2017-09-18,"1,2794633601905503e-06"
2017-09-19,"1,2819276467986628e-06"
2017-09-20,"1,2709520520817812e-06"
2017-09-21,"1,2202496706508442e-06"
2017-09-22,"1,1651818623669554e-06"
2017-09-23,"1,191753281511748e-06"
2017-09-24,"1,1818534552089477e-06"
2017-09-25,"1,2190950510491328e-06"
2017-09-26,"1,2469060577356751e-06"
2017-09-27,"1,2821881698144948e-06"
2017-09-28,"1,3271501799724849e-06"
2017-09-29,"1,308655174627932e-06"
2017-09-30,"1,3454279779194013e-06"
2017-10-01,"1,3525884768407627e-06"
2017-10-02,"1,3808556229869003e-06"
2017-10-03,"1,348688441832998e-06"
2017-10-04,"1,325786693343999e-06"
2017-10-05,"1,3249418680799411e-06"
2017-10-06,"1,3535748022454444e-06"
2017-10-07,"1,3477309454400456e-06"
2017-10-08,"1,3883100653348517e-06"
2017-10-09,"1,4301684588599587e-06"
2017-10-10,"1,4772448899349113e-06"
2017-10-11,"1,4660711570996972e-06"
2017-10-12,"1,5601012582207332e-06"
2017-10-13,"1,708769190689255e-06"
2017-10-14,"1,7193573543196144e-06"
2017-10-15,"1,69863177964243e-06"
2017-10-16,"1,7084835631695978e-06"
2017-10-17,"1,6883845109116496e-06"
2017-10-18,"1,616416022413623e-06"
2017-10-19,"1,6845901601310807e-06"
2017-10-20,"1,7183739011457894e-06"
2017-10-21,"1,7970305464663153e-06"
2017-10-22,"1,7440998266559802e-06"
2017-10-23,"1,7255249977458724e-06"
2017-10-24,"1,6572685525583157e-06"
2017-10-25,"1,617551937938e-06"
2017-10-26,"1,6917997769932428e-06"
2017-10-27,"1,6874663467286968e-06"
2017-10-28,"1,666783134923167e-06"
2017-10-29,"1,6961818145815206e-06"
2017-10-30,"1,7585236264992778e-06"
2017-10-31,"1,7879329690593246e-06"
2017-11-01,"1,8578480929324738e-06"
2017-11-02,"1,984874510547032e-06"
2017-11-03,"2,052652875981468e-06"
2017-11-04,"2,0525723284157048e-06"
2017-11-05,"2,1040684001691305e-06"
2017-11-06,"2,028514900573369e-06"
2017-11-07,"1,985477930435237e-06"
2017-11-08,"2,0547624692489133e-06"
2017-11-09,"2,008687835857457e-06"
2017-11-10,"1,92494151776436e-06"
2017-11-11,"1,8089237517715526e-06"
2017-11-12,"1,6810798557708114e-06"
2017-11-13,"1,7442013063320035e-06"
2017-11-14,"1,8044713723829164e-06"
2017-11-15,"1,9233280082837084e-06"
2017-11-16,"2,026844000779149e-06"
2017-11-17,"2,119369274776692e-06"
2017-11-18,"2,0786609388884622e-06"
2017-11-19,"2,1034524917005233e-06"
2017-11-20,"2,167829279638585e-06"
2017-11-21,"2,17454093681611e-06"
2017-11-22,"2,173327073040394e-06"
2017-11-23,"2,158757476756444e-06"
2017-11-24,"2,148820193577163e-06"
2017-11-25,"2,216882994084062e-06"
2017-11-26,"2,3672881721548063e-06"
2017-11-27,"2,4939449203285347e-06"
2017-11-28,"2,544244767606533e-06"
2017-11-29,"2,6784752610289984e-06"
2017-11-30,"2,5377338277020017e-06"
2017-12-01,"2,5768756781356726e-06"
2017-12-02,"2,759228232698426e-06"
2017-12-03,"2,832736693788932e-06"
2017-12-04,"2,8301174402976507e-06"
2017-12-05,"2,891526315502948e-06"
2017-12-06,"3,1122770730754384e-06"
2017-12-07,"3,730300233231491e-06"
2017-12-08,"3,8548461757675095e-06"
2017-12-09,"3,6783810111453907e-06"
2017-12-10,"3,474084605227478e-06"
2017-12-11,"3,905848343564416e-06"
2017-12-12,"3,987746251465549e-06"
2017-12-13,"3,922990071831345e-06"
2017-12-14,"3,817558823366631e-06"
2017-12-15,"3,985902166486101e-06"
2017-12-16,"4,155549684269729e-06"
2017-12-17,"4,34617758830431e-06"
2017-12-18,"4,174437444846611e-06"
2017-12-19,"4,044143531989086e-06"
2017-12-20,"3,688230530002364e-06"
2017-12-21,"3,5439292249028255e-06"
2017-12-22,"2,9950729160002964e-06"
2017-12-23,"3,218214108874488e-06"
2017-12-24,"2,9852157037934447e-06"
2017-12-25,"2,9995958946061044e-06"
2017-12-26,"3,2400206618590292e-06"
2017-12-27,"3,283697865100345e-06"
2017-12-28,"2,983774790299748e-06"
2017-12-29,"3,0217686954913537e-06"
2017-12-30,"2,771844859598919e-06"
2017-12-31,"2,747623957063484e-06"
2018-01-01,"2,7438850365624333e-06"
2018-01-02,"2,821944626067938e-06"
2018-01-03,"3,025368606043497e-06"
2018-01-04,"2,9777437297125135e-06"
2018-01-05,"3,1522918284157076e-06"
2018-01-06,"3,3023447904287556e-06"
