Date,indicators/asol
2018-07-01,11.5018816959445
2018-07-02,16.1128544521906
2018-07-03,15.2521382574748
2018-07-04,18.3370593502588
2018-07-05,16.6039647513785
2018-07-06,15.344366449515
2018-07-07,14.1468346978214
2018-07-08,18.2300795686861
2018-07-09,17.4918266814803
2018-07-10,17.4373179440615
2018-07-11,17.4316069544833
2018-07-12,17.2641914782741
2018-07-13,15.6915548714812
2018-07-14,29.4368634958986
2018-07-15,22.2220858531118
2018-07-16,18.8137971785009
2018-07-17,21.9648412230334
2018-07-18,22.7565197029542
2018-07-19,20.4964163087082
2018-07-20,20.4143882225533
2018-07-21,17.6521295196381
2018-07-22,18.7412003476702
2018-07-23,22.5019264821182
2018-07-24,21.2740535017727
2018-07-25,23.5440733300008
2018-07-26,20.8481586822781
2018-07-27,17.6289369015562
2018-07-28,18.1804889934307
2018-07-29,15.6373895352358
2018-07-30,17.5702805325495
2018-07-31,19.5102669611586
2018-08-01,16.1578864908831
2018-08-02,19.4328798778114
2018-08-03,25.7641855242927
2018-08-04,16.6063442918758
2018-08-05,14.6176004538817
2018-08-06,19.4582155588971
2018-08-07,18.7674704186692
2018-08-08,16.8188992963239
2018-08-09,16.5961841159074
2018-08-10,21.867965854828
2018-08-11,16.272198619684
2018-08-12,17.3412433926164
2018-08-13,20.0337481161973
2018-08-14,21.4686067777336
2018-08-15,20.6187853404475
2018-08-16,21.7871999398607
2018-08-17,24.5998518658881
2018-08-18,18.6188376479098
2018-08-19,18.636494285403
2018-08-20,18.808030429984
2018-08-21,20.4983569819998
2018-08-22,24.7047200417673
2018-08-23,27.0466738189778
2018-08-24,37.8518463363343
2018-08-25,45.7914936030174
2018-08-26,42.6885930805725
2018-08-27,36.8472024141632
2018-08-28,25.5671702684584
2018-08-29,28.3940688209519
2018-08-30,23.0705378202859
2018-08-31,26.4736904305774
2018-09-01,23.6383021475767
2018-09-02,19.3789462463628
2018-09-03,27.1893299151251
2018-09-04,30.5476865263516
2018-09-05,33.6953072705872
